1,"SELECT s.dr7objid, t.SDSSOBJID as dr1#objid INTO convi FROM MyDB.listaKim t, SpecDR7 s, PhotoObj p WHERE t.SDSSOBJID=p.ObjID AND p.specobjid=s.specobjid"
2019-05-15 10:51:00,1
