1,"SELECT TOP #  nsaid,ra, dec,mag, z, elpetro_absmag_r, elpetro_absmag_g, elpetro_kcorrect_r,elpetro_kcorrect_g FROM nsatlas"
2019-05-15 17:51:00,1
