2,"SELECT   p.objid, p.ra, p.dec, s.plate, s.mjd, s.fiberid, s.specobjid,    p.modelMag_u,  p.modelMag_g, p.modelMag_r,  p.modelMag_i,  p.modelMag_z,    p.dered_u,     p.dered_g,    p.dered_r,     p.dered_i,     p.dered_z FROM PhotoObj as p   JOIN SpecObj as s ON s.bestobjid = p.objid WHERE   s.plate = # AND s.mjd = # AND s.fiberid = #"
2019-05-15 09:14:00,2
