1,"SELECT    p.objid, p.ra, p.dec, s.plate, s.mjd, s.fiberid, FROM PhotoObj as p   JOIN SpecObj as s ON s.bestobjid = p.objid WHERE   p.objid = #"
2019-05-15 06:13:00,1
