36,select distinct parent from DBViewCols where viewname=&&&
2019-05-15 00:25:00,1
2019-05-15 01:49:00,1
2019-05-15 03:33:00,1
2019-05-15 03:49:00,1
2019-05-15 06:06:00,2
2019-05-15 09:55:00,1
2019-05-15 10:07:00,1
2019-05-15 10:24:00,1
2019-05-15 10:29:00,1
2019-05-15 10:36:00,1
2019-05-15 10:41:00,1
2019-05-15 13:07:00,1
2019-05-15 13:09:00,1
2019-05-15 13:11:00,1
2019-05-15 13:20:00,1
2019-05-15 13:58:00,1
2019-05-15 14:35:00,1
2019-05-15 14:38:00,1
2019-05-15 14:39:00,1
2019-05-15 14:43:00,1
2019-05-15 15:12:00,1
2019-05-15 15:23:00,3
2019-05-15 15:27:00,1
2019-05-15 15:30:00,1
2019-05-15 15:59:00,1
2019-05-15 16:26:00,2
2019-05-15 17:30:00,1
2019-05-15 18:16:00,1
2019-05-15 18:33:00,2
2019-05-15 21:04:00,1
2019-05-15 23:19:00,1
