161,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-05-15 04:35:00,2
2019-05-15 04:46:00,2
2019-05-15 08:47:00,1
2019-05-15 10:30:00,1
2019-05-15 13:36:00,1
2019-05-15 14:43:00,1
2019-05-15 15:14:00,2
2019-05-15 15:17:00,1
2019-05-15 15:18:00,1
2019-05-15 15:19:00,1
2019-05-15 15:20:00,1
2019-05-15 15:21:00,2
2019-05-15 15:22:00,2
2019-05-15 15:25:00,1
2019-05-15 15:26:00,1
2019-05-15 15:27:00,2
2019-05-15 15:28:00,1
2019-05-15 15:29:00,2
2019-05-15 15:31:00,3
2019-05-15 15:33:00,1
2019-05-15 15:35:00,1
2019-05-15 15:38:00,2
2019-05-15 15:39:00,1
2019-05-15 15:40:00,1
2019-05-15 15:45:00,2
2019-05-15 15:46:00,1
2019-05-15 15:47:00,2
2019-05-15 15:48:00,1
2019-05-15 15:49:00,1
2019-05-15 15:50:00,1
2019-05-15 16:54:00,1
2019-05-15 16:57:00,2
2019-05-15 17:04:00,1
2019-05-15 17:08:00,1
2019-05-15 17:10:00,1
2019-05-15 17:11:00,1
2019-05-15 17:12:00,1
2019-05-15 17:14:00,1
2019-05-15 17:15:00,1
2019-05-15 17:16:00,2
2019-05-15 17:17:00,1
2019-05-15 17:18:00,2
2019-05-15 17:19:00,1
2019-05-15 17:20:00,1
2019-05-15 17:21:00,2
2019-05-15 17:22:00,1
2019-05-15 17:23:00,1
2019-05-15 17:25:00,2
2019-05-15 17:27:00,1
2019-05-15 17:28:00,1
2019-05-15 17:29:00,1
2019-05-15 17:30:00,1
2019-05-15 17:31:00,1
2019-05-15 17:33:00,1
2019-05-15 17:34:00,1
2019-05-15 17:36:00,1
2019-05-15 17:37:00,1
2019-05-15 17:40:00,1
2019-05-15 17:41:00,2
2019-05-15 17:43:00,1
2019-05-15 17:44:00,1
2019-05-15 17:46:00,2
2019-05-15 17:49:00,1
2019-05-15 17:50:00,1
2019-05-15 17:51:00,1
2019-05-15 17:53:00,1
2019-05-15 17:54:00,1
2019-05-15 17:55:00,1
2019-05-15 18:00:00,1
2019-05-15 18:01:00,1
2019-05-15 18:04:00,1
2019-05-15 18:06:00,1
2019-05-15 18:07:00,1
2019-05-15 18:10:00,1
2019-05-15 18:11:00,1
2019-05-15 18:12:00,1
2019-05-15 18:16:00,1
2019-05-15 18:18:00,2
2019-05-15 18:21:00,1
2019-05-15 18:22:00,1
2019-05-15 18:25:00,1
2019-05-15 18:26:00,1
2019-05-15 18:31:00,1
2019-05-15 18:32:00,1
2019-05-15 18:33:00,2
2019-05-15 18:35:00,2
2019-05-15 18:36:00,1
2019-05-15 18:38:00,1
2019-05-15 18:40:00,1
2019-05-15 18:41:00,1
2019-05-15 18:42:00,1
2019-05-15 18:43:00,1
2019-05-15 18:44:00,1
2019-05-15 18:46:00,2
2019-05-15 18:51:00,1
2019-05-15 18:53:00,1
2019-05-15 18:54:00,1
2019-05-15 18:55:00,1
2019-05-15 18:57:00,1
2019-05-15 19:04:00,1
2019-05-15 19:19:00,1
2019-05-15 19:31:00,1
2019-05-15 19:32:00,1
2019-05-15 19:34:00,1
2019-05-15 19:41:00,1
2019-05-15 19:42:00,1
2019-05-15 19:43:00,1
2019-05-15 19:44:00,1
2019-05-15 19:46:00,1
2019-05-15 19:47:00,1
2019-05-15 19:48:00,1
2019-05-15 19:52:00,1
2019-05-15 19:53:00,1
2019-05-15 19:55:00,1
2019-05-15 19:56:00,1
2019-05-15 19:58:00,2
2019-05-15 20:01:00,1
2019-05-15 20:03:00,1
2019-05-15 20:04:00,1
2019-05-15 20:05:00,2
2019-05-15 20:06:00,1
2019-05-15 20:07:00,1
2019-05-15 20:08:00,1
2019-05-15 20:09:00,1
2019-05-15 20:11:00,1
2019-05-15 23:21:00,2
2019-05-15 23:22:00,3
2019-05-15 23:23:00,3
2019-05-15 23:24:00,1
2019-05-15 23:53:00,1
2019-05-15 23:57:00,1
