2,"SELECT Galaxy.ra, Galaxy.dec into Large_galaxy_sample_with_errors_nocuts_radec FROM Galaxy JOIN wiseForcedTarget on Galaxy.objID= wiseForcedTarget.objID WHERE Galaxy.dec BETWEEN # AND # AND (Galaxy.mode != # OR Galaxy.type != # OR Galaxy.insideMask != #)"
2019-07-04 11:55:00,2
