13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-04 14:50:00,1
2019-07-04 15:01:00,1
2019-07-04 15:11:00,1
2019-07-04 15:15:00,1
2019-07-04 15:18:00,1
2019-07-04 15:22:00,1
2019-07-04 15:25:00,1
2019-07-04 15:29:00,1
2019-07-04 15:39:00,1
2019-07-04 15:45:00,1
2019-07-04 15:48:00,1
2019-07-04 15:52:00,1
2019-07-04 16:01:00,1
