32,select distinct parent from DBViewCols where viewname=&&&
2019-08-31 01:09:00,2
2019-08-31 02:46:00,6
2019-08-31 02:47:00,4
2019-08-31 03:03:00,1
2019-08-31 06:12:00,1
2019-08-31 07:20:00,1
2019-08-31 08:53:00,1
2019-08-31 11:31:00,1
2019-08-31 16:40:00,1
2019-08-31 19:20:00,1
2019-08-31 19:33:00,1
2019-08-31 21:13:00,1
2019-08-31 21:31:00,1
2019-08-31 21:59:00,1
2019-08-31 22:23:00,1
2019-08-31 22:28:00,1
2019-08-31 22:36:00,1
2019-08-31 22:41:00,1
2019-08-31 22:42:00,1
2019-08-31 22:59:00,1
2019-08-31 23:11:00,1
2019-08-31 23:17:00,1
2019-08-31 23:46:00,1
