93,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-08-31 00:02:00,1
2019-08-31 00:31:00,2
2019-08-31 00:53:00,2
2019-08-31 00:54:00,1
2019-08-31 01:36:00,2
2019-08-31 01:37:00,1
2019-08-31 01:38:00,1
2019-08-31 01:58:00,1
2019-08-31 02:38:00,1
2019-08-31 03:04:00,1
2019-08-31 03:06:00,1
2019-08-31 04:18:00,1
2019-08-31 04:51:00,1
2019-08-31 04:52:00,1
2019-08-31 05:30:00,2
2019-08-31 05:32:00,1
2019-08-31 05:34:00,1
2019-08-31 05:59:00,1
2019-08-31 06:00:00,1
2019-08-31 06:22:00,2
2019-08-31 06:23:00,2
2019-08-31 06:42:00,2
2019-08-31 08:05:00,1
2019-08-31 09:06:00,1
2019-08-31 09:08:00,1
2019-08-31 09:35:00,2
2019-08-31 10:24:00,2
2019-08-31 10:28:00,1
2019-08-31 10:47:00,1
2019-08-31 11:17:00,1
2019-08-31 11:42:00,1
2019-08-31 11:43:00,2
2019-08-31 12:04:00,2
2019-08-31 12:05:00,1
2019-08-31 12:11:00,1
2019-08-31 12:29:00,1
2019-08-31 13:30:00,1
2019-08-31 14:12:00,1
2019-08-31 14:13:00,1
2019-08-31 14:15:00,1
2019-08-31 14:16:00,1
2019-08-31 15:00:00,1
2019-08-31 15:01:00,1
2019-08-31 15:02:00,1
2019-08-31 15:03:00,1
2019-08-31 15:48:00,1
2019-08-31 15:50:00,1
2019-08-31 15:51:00,1
2019-08-31 16:31:00,2
2019-08-31 16:32:00,2
2019-08-31 16:57:00,1
2019-08-31 17:14:00,1
2019-08-31 17:16:00,1
2019-08-31 18:03:00,1
2019-08-31 18:50:00,2
2019-08-31 18:51:00,1
2019-08-31 19:34:00,1
2019-08-31 19:35:00,1
2019-08-31 20:22:00,4
2019-08-31 20:23:00,1
2019-08-31 21:09:00,1
2019-08-31 21:12:00,1
2019-08-31 21:13:00,1
2019-08-31 21:14:00,1
2019-08-31 21:15:00,1
2019-08-31 21:27:00,1
2019-08-31 22:25:00,1
2019-08-31 22:26:00,1
2019-08-31 22:27:00,1
2019-08-31 22:28:00,1
2019-08-31 22:29:00,1
2019-08-31 22:30:00,1
2019-08-31 22:58:00,1
2019-08-31 22:59:00,1
2019-08-31 23:01:00,1
2019-08-31 23:05:00,1
