408,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-08-31 00:00:00,1
2019-08-31 00:03:00,1
2019-08-31 00:04:00,1
2019-08-31 00:07:00,1
2019-08-31 00:08:00,1
2019-08-31 00:09:00,1
2019-08-31 00:10:00,2
2019-08-31 00:12:00,1
2019-08-31 00:14:00,1
2019-08-31 00:15:00,1
2019-08-31 00:16:00,1
2019-08-31 00:18:00,1
2019-08-31 00:21:00,1
2019-08-31 00:22:00,1
2019-08-31 00:32:00,2
2019-08-31 00:36:00,1
2019-08-31 00:37:00,1
2019-08-31 00:39:00,1
2019-08-31 00:43:00,3
2019-08-31 00:49:00,1
2019-08-31 00:50:00,1
2019-08-31 00:54:00,4
2019-08-31 00:55:00,1
2019-08-31 00:58:00,1
2019-08-31 01:01:00,1
2019-08-31 01:02:00,2
2019-08-31 01:06:00,1
2019-08-31 01:07:00,1
2019-08-31 01:09:00,1
2019-08-31 01:13:00,1
2019-08-31 01:15:00,1
2019-08-31 01:16:00,1
2019-08-31 01:19:00,1
2019-08-31 01:23:00,1
2019-08-31 01:26:00,1
2019-08-31 01:27:00,1
2019-08-31 01:33:00,1
2019-08-31 01:37:00,1
2019-08-31 01:38:00,1
2019-08-31 01:44:00,1
2019-08-31 01:46:00,2
2019-08-31 01:50:00,2
2019-08-31 01:55:00,1
2019-08-31 01:56:00,1
2019-08-31 01:59:00,1
2019-08-31 02:03:00,2
2019-08-31 02:07:00,1
2019-08-31 02:10:00,1
2019-08-31 02:12:00,1
2019-08-31 02:13:00,1
2019-08-31 02:15:00,2
2019-08-31 02:18:00,1
2019-08-31 02:19:00,1
2019-08-31 02:24:00,2
2019-08-31 02:31:00,2
2019-08-31 02:37:00,1
2019-08-31 02:38:00,1
2019-08-31 02:41:00,2
2019-08-31 02:43:00,2
2019-08-31 02:46:00,1
2019-08-31 02:47:00,2
2019-08-31 02:50:00,2
2019-08-31 02:52:00,1
2019-08-31 02:53:00,1
2019-08-31 02:55:00,2
2019-08-31 02:56:00,1
2019-08-31 03:04:00,2
2019-08-31 03:15:00,1
2019-08-31 03:16:00,1
2019-08-31 03:23:00,1
2019-08-31 03:24:00,1
2019-08-31 03:30:00,1
2019-08-31 03:31:00,1
2019-08-31 03:41:00,1
2019-08-31 03:46:00,2
2019-08-31 03:51:00,2
2019-08-31 03:59:00,1
2019-08-31 04:00:00,1
2019-08-31 04:06:00,1
2019-08-31 04:07:00,1
2019-08-31 04:13:00,1
2019-08-31 04:14:00,1
2019-08-31 04:15:00,1
2019-08-31 04:16:00,1
2019-08-31 04:19:00,1
2019-08-31 04:21:00,2
2019-08-31 04:26:00,2
2019-08-31 04:33:00,1
2019-08-31 04:38:00,2
2019-08-31 04:41:00,1
2019-08-31 04:44:00,1
2019-08-31 04:53:00,2
2019-08-31 05:05:00,2
2019-08-31 05:10:00,1
2019-08-31 05:11:00,1
2019-08-31 05:16:00,1
2019-08-31 05:18:00,1
2019-08-31 05:19:00,1
2019-08-31 05:22:00,2
2019-08-31 05:26:00,1
2019-08-31 05:28:00,1
2019-08-31 05:29:00,1
2019-08-31 05:34:00,1
2019-08-31 05:36:00,1
2019-08-31 05:38:00,1
2019-08-31 05:40:00,1
2019-08-31 05:43:00,1
2019-08-31 05:45:00,1
2019-08-31 05:47:00,1
2019-08-31 05:49:00,1
2019-08-31 05:51:00,1
2019-08-31 05:52:00,1
2019-08-31 05:53:00,1
2019-08-31 05:55:00,1
2019-08-31 05:56:00,1
2019-08-31 05:59:00,1
2019-08-31 06:01:00,1
2019-08-31 06:04:00,2
2019-08-31 06:13:00,2
2019-08-31 06:18:00,1
2019-08-31 06:23:00,2
2019-08-31 06:25:00,1
2019-08-31 06:27:00,2
2019-08-31 06:29:00,1
2019-08-31 06:30:00,1
2019-08-31 06:31:00,1
2019-08-31 06:33:00,2
2019-08-31 06:34:00,1
2019-08-31 06:37:00,2
