352,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-31 00:22:00,1
2019-08-31 00:29:00,1
2019-08-31 01:08:00,1
2019-08-31 01:10:00,1
2019-08-31 04:24:00,1
2019-08-31 04:25:00,1
2019-08-31 04:37:00,1
2019-08-31 04:54:00,1
2019-08-31 04:55:00,6
2019-08-31 04:56:00,3
2019-08-31 04:57:00,1
2019-08-31 04:58:00,3
2019-08-31 04:59:00,5
2019-08-31 05:00:00,7
2019-08-31 05:04:00,1
2019-08-31 06:06:00,1
2019-08-31 06:09:00,1
2019-08-31 06:46:00,1
2019-08-31 06:47:00,2
2019-08-31 07:15:00,1
2019-08-31 07:17:00,1
2019-08-31 07:27:00,1
2019-08-31 07:29:00,1
2019-08-31 07:30:00,1
2019-08-31 08:04:00,5
2019-08-31 08:05:00,7
2019-08-31 08:06:00,5
2019-08-31 08:07:00,4
2019-08-31 08:17:00,2
2019-08-31 08:19:00,2
2019-08-31 08:20:00,3
2019-08-31 08:21:00,1
2019-08-31 08:22:00,2
2019-08-31 08:42:00,2
2019-08-31 08:43:00,2
2019-08-31 08:49:00,1
2019-08-31 08:50:00,2
2019-08-31 08:51:00,1
2019-08-31 09:49:00,1
2019-08-31 09:50:00,4
2019-08-31 09:52:00,2
2019-08-31 10:23:00,1
2019-08-31 10:24:00,1
2019-08-31 10:43:00,1
2019-08-31 10:45:00,5
2019-08-31 10:46:00,3
2019-08-31 10:59:00,1
2019-08-31 11:03:00,1
2019-08-31 11:04:00,1
2019-08-31 11:05:00,4
2019-08-31 11:06:00,1
2019-08-31 11:29:00,1
2019-08-31 12:01:00,1
2019-08-31 12:03:00,1
2019-08-31 12:04:00,1
2019-08-31 12:05:00,1
2019-08-31 12:06:00,5
2019-08-31 12:07:00,6
2019-08-31 12:08:00,3
2019-08-31 12:09:00,2
2019-08-31 12:18:00,1
2019-08-31 13:01:00,1
2019-08-31 13:18:00,2
2019-08-31 13:30:00,1
2019-08-31 13:33:00,3
2019-08-31 13:34:00,1
2019-08-31 13:35:00,2
2019-08-31 13:36:00,2
2019-08-31 13:59:00,1
2019-08-31 14:14:00,2
2019-08-31 14:15:00,4
2019-08-31 14:17:00,2
2019-08-31 14:18:00,7
2019-08-31 14:19:00,10
2019-08-31 14:20:00,2
2019-08-31 14:26:00,3
2019-08-31 14:27:00,1
2019-08-31 14:28:00,3
2019-08-31 14:29:00,2
2019-08-31 14:30:00,4
2019-08-31 14:31:00,1
2019-08-31 14:37:00,2
2019-08-31 14:49:00,1
2019-08-31 15:02:00,1
2019-08-31 15:03:00,2
2019-08-31 15:09:00,2
2019-08-31 15:15:00,1
2019-08-31 15:22:00,1
2019-08-31 15:29:00,1
2019-08-31 15:39:00,2
2019-08-31 15:43:00,1
2019-08-31 15:50:00,2
2019-08-31 15:51:00,6
2019-08-31 15:52:00,3
2019-08-31 15:59:00,2
2019-08-31 16:00:00,5
2019-08-31 16:01:00,8
2019-08-31 16:02:00,9
2019-08-31 16:07:00,3
2019-08-31 16:08:00,13
2019-08-31 16:09:00,8
2019-08-31 16:10:00,4
2019-08-31 16:11:00,5
2019-08-31 16:12:00,10
2019-08-31 16:13:00,14
2019-08-31 16:14:00,6
2019-08-31 16:18:00,8
2019-08-31 16:19:00,6
2019-08-31 16:24:00,3
2019-08-31 16:25:00,2
2019-08-31 16:29:00,8
2019-08-31 16:30:00,1
2019-08-31 16:34:00,3
2019-08-31 16:35:00,6
2019-08-31 16:36:00,12
2019-08-31 19:23:00,1
2019-08-31 19:27:00,1
2019-08-31 19:34:00,1
2019-08-31 19:38:00,1
2019-08-31 19:41:00,1
2019-08-31 20:12:00,1
