33,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&'<a target=INFO href=http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx?id=&&& + cast(x.objId as varchar(#)) + &&&>&&&+ cast(x.objId as varchar(#)) + &&&</a>&&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,  dbo.fPhotoTypeN(p.type) as type,  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #upload u  JOIN #x x ON x.up_id = u.up_id  JOIN PhotoTag p ON p.objID = x.objID  ORDER BY x.up_id  &&&#', @log=#, @filter=#"
2019-08-31 09:26:00,1
2019-08-31 10:10:00,1
2019-08-31 10:29:00,1
2019-08-31 14:38:00,1
2019-08-31 14:39:00,1
2019-08-31 14:40:00,2
2019-08-31 14:41:00,1
2019-08-31 14:42:00,1
2019-08-31 14:43:00,1
2019-08-31 14:56:00,1
2019-08-31 17:42:00,1
2019-08-31 17:43:00,2
2019-08-31 17:44:00,2
2019-08-31 17:45:00,1
2019-08-31 17:48:00,2
2019-08-31 17:49:00,1
2019-08-31 18:23:00,1
2019-08-31 18:24:00,1
2019-08-31 18:26:00,1
2019-08-31 18:27:00,1
2019-08-31 20:20:00,2
2019-08-31 20:21:00,2
2019-08-31 20:22:00,1
2019-08-31 20:23:00,2
2019-08-31 20:31:00,1
2019-08-31 20:34:00,1
