1,"select avg(u-g),stdev(u-g)/sqrt(count(u-g)),count(u-g) from MyDB.ring_galaxies_z,PhotoObjAll where ObjID=ID and   ring_galaxies_z.z>=# and ring_galaxies_z.z<# and u># and u<# and g># and g<#"
2019-01-19 19:02:00,1
