216,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-01-19 00:17:00,4
2019-01-19 00:18:00,8
2019-01-19 01:23:00,4
2019-01-19 01:40:00,4
2019-01-19 02:06:00,10
2019-01-19 02:07:00,14
2019-01-19 02:08:00,12
2019-01-19 02:09:00,8
2019-01-19 02:10:00,8
2019-01-19 02:11:00,8
2019-01-19 03:03:00,12
2019-01-19 03:04:00,6
2019-01-19 03:05:00,8
2019-01-19 03:06:00,8
2019-01-19 22:48:00,4
2019-01-19 22:51:00,2
2019-01-19 22:53:00,4
2019-01-19 22:54:00,4
2019-01-19 22:56:00,7
2019-01-19 22:57:00,7
2019-01-19 22:59:00,6
2019-01-19 23:00:00,8
2019-01-19 23:01:00,4
2019-01-19 23:02:00,4
2019-01-19 23:04:00,4
2019-01-19 23:05:00,6
2019-01-19 23:06:00,6
2019-01-19 23:08:00,4
2019-01-19 23:09:00,4
2019-01-19 23:10:00,4
2019-01-19 23:12:00,4
2019-01-19 23:14:00,2
2019-01-19 23:15:00,2
2019-01-19 23:17:00,4
2019-01-19 23:19:00,4
2019-01-19 23:20:00,2
2019-01-19 23:21:00,6
