1,"SELECT     objid,ra,dec,     psfmag_u, psfmag_g, psfmag_r, psfmag_i,     extinction_u, extinction_r, extinction_r, extinction_i FROM Star where ra between # and #     and dec between # and #"
2019-01-19 17:14:00,1
