24,select distinct parent from DBViewCols where viewname=&&&
2019-01-19 00:23:00,1
2019-01-19 02:08:00,1
2019-01-19 04:06:00,1
2019-01-19 04:48:00,1
2019-01-19 05:41:00,1
2019-01-19 08:46:00,1
2019-01-19 11:19:00,1
2019-01-19 11:53:00,1
2019-01-19 15:17:00,1
2019-01-19 15:44:00,1
2019-01-19 16:49:00,1
2019-01-19 16:50:00,1
2019-01-19 16:51:00,2
2019-01-19 16:52:00,2
2019-01-19 16:54:00,1
2019-01-19 17:05:00,1
2019-01-19 17:07:00,1
2019-01-19 17:28:00,1
2019-01-19 17:29:00,1
2019-01-19 17:51:00,1
2019-01-19 21:16:00,1
2019-01-19 21:18:00,1
