3139,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-01-19 00:00:00,1
2019-01-19 00:02:00,3
2019-01-19 00:03:00,2
2019-01-19 00:04:00,1
2019-01-19 00:06:00,1
2019-01-19 00:08:00,16
2019-01-19 00:10:00,1
2019-01-19 00:12:00,3
2019-01-19 00:13:00,2
2019-01-19 00:14:00,1
2019-01-19 00:17:00,5
2019-01-19 00:18:00,12
2019-01-19 00:20:00,1
2019-01-19 00:22:00,3
2019-01-19 00:23:00,2
2019-01-19 00:24:00,1
2019-01-19 00:28:00,12
2019-01-19 00:30:00,6
2019-01-19 00:32:00,3
2019-01-19 00:33:00,6
2019-01-19 00:34:00,6
2019-01-19 00:38:00,12
2019-01-19 00:40:00,2
2019-01-19 00:41:00,1
2019-01-19 00:42:00,3
2019-01-19 00:43:00,2
2019-01-19 00:44:00,1
2019-01-19 00:46:00,2
2019-01-19 00:48:00,17
2019-01-19 00:50:00,6
2019-01-19 00:52:00,3
2019-01-19 00:53:00,11
2019-01-19 00:54:00,1
2019-01-19 00:58:00,18
2019-01-19 01:00:00,1
2019-01-19 01:02:00,3
2019-01-19 01:03:00,2
2019-01-19 01:04:00,1
2019-01-19 01:05:00,5
2019-01-19 01:07:00,16
2019-01-19 01:08:00,12
2019-01-19 01:10:00,1
2019-01-19 01:12:00,3
2019-01-19 01:13:00,2
2019-01-19 01:14:00,1
2019-01-19 01:18:00,12
2019-01-19 01:20:00,1
2019-01-19 01:22:00,3
2019-01-19 01:23:00,2
2019-01-19 01:24:00,1
2019-01-19 01:28:00,12
2019-01-19 01:30:00,2
2019-01-19 01:31:00,2
2019-01-19 01:32:00,3
2019-01-19 01:33:00,3
2019-01-19 01:34:00,1
2019-01-19 01:38:00,12
2019-01-19 01:40:00,2
2019-01-19 01:41:00,1
2019-01-19 01:42:00,3
2019-01-19 01:43:00,2
2019-01-19 01:44:00,1
2019-01-19 01:46:00,2
2019-01-19 01:48:00,12
2019-01-19 01:50:00,1
2019-01-19 01:52:00,3
2019-01-19 01:53:00,7
2019-01-19 01:54:00,2
2019-01-19 01:58:00,12
2019-01-19 01:59:00,1
2019-01-19 02:00:00,1
2019-01-19 02:02:00,3
2019-01-19 02:03:00,2
2019-01-19 02:04:00,1
2019-01-19 02:08:00,13
2019-01-19 02:10:00,1
2019-01-19 02:12:00,3
2019-01-19 02:13:00,2
2019-01-19 02:14:00,1
2019-01-19 02:18:00,12
2019-01-19 02:21:00,1
2019-01-19 02:22:00,3
2019-01-19 02:23:00,2
2019-01-19 02:24:00,1
2019-01-19 02:28:00,12
2019-01-19 02:31:00,1
2019-01-19 02:32:00,3
2019-01-19 02:33:00,2
2019-01-19 02:34:00,1
2019-01-19 02:38:00,12
2019-01-19 02:40:00,1
2019-01-19 02:41:00,2
2019-01-19 02:42:00,3
2019-01-19 02:43:00,2
2019-01-19 02:44:00,1
2019-01-19 02:46:00,2
2019-01-19 02:48:00,12
2019-01-19 02:51:00,1
2019-01-19 02:52:00,3
2019-01-19 02:53:00,7
2019-01-19 02:54:00,1
2019-01-19 02:58:00,12
2019-01-19 02:59:00,1
2019-01-19 03:01:00,1
2019-01-19 03:02:00,3
2019-01-19 03:03:00,2
2019-01-19 03:04:00,1
2019-01-19 03:08:00,13
2019-01-19 03:11:00,1
2019-01-19 03:12:00,3
2019-01-19 03:13:00,2
2019-01-19 03:14:00,1
2019-01-19 03:18:00,12
2019-01-19 03:21:00,1
2019-01-19 03:22:00,3
2019-01-19 03:23:00,2
2019-01-19 03:24:00,1
2019-01-19 03:28:00,12
2019-01-19 03:31:00,1
2019-01-19 03:32:00,3
2019-01-19 03:33:00,2
2019-01-19 03:34:00,1
2019-01-19 03:38:00,12
2019-01-19 03:40:00,1
2019-01-19 03:41:00,5
2019-01-19 03:42:00,3
2019-01-19 03:43:00,2
2019-01-19 03:44:00,1
2019-01-19 03:46:00,2
2019-01-19 03:48:00,12
2019-01-19 03:51:00,1
2019-01-19 03:52:00,3
2019-01-19 03:53:00,7
2019-01-19 03:54:00,1
2019-01-19 03:58:00,12
2019-01-19 03:59:00,1
2019-01-19 04:01:00,1
2019-01-19 04:02:00,6
2019-01-19 04:03:00,2
2019-01-19 04:04:00,1
2019-01-19 04:08:00,12
2019-01-19 04:09:00,5
2019-01-19 04:11:00,1
2019-01-19 04:12:00,3
2019-01-19 04:13:00,2
2019-01-19 04:14:00,1
2019-01-19 04:18:00,12
2019-01-19 04:21:00,1
2019-01-19 04:22:00,3
2019-01-19 04:23:00,2
2019-01-19 04:24:00,1
2019-01-19 04:28:00,12
2019-01-19 04:31:00,1
2019-01-19 04:32:00,3
2019-01-19 04:33:00,2
2019-01-19 04:34:00,1
2019-01-19 04:38:00,12
2019-01-19 04:40:00,1
2019-01-19 04:41:00,2
2019-01-19 04:42:00,3
2019-01-19 04:43:00,2
2019-01-19 04:44:00,1
2019-01-19 04:46:00,2
2019-01-19 04:48:00,12
2019-01-19 04:51:00,1
2019-01-19 04:52:00,3
2019-01-19 04:53:00,7
2019-01-19 04:54:00,1
2019-01-19 04:58:00,12
2019-01-19 04:59:00,1
2019-01-19 05:01:00,1
2019-01-19 05:02:00,3
2019-01-19 05:03:00,2
2019-01-19 05:04:00,1
2019-01-19 05:08:00,12
2019-01-19 05:09:00,1
2019-01-19 05:11:00,1
2019-01-19 05:12:00,3
2019-01-19 05:13:00,2
2019-01-19 05:14:00,1
2019-01-19 05:15:00,3
2019-01-19 05:16:00,1
2019-01-19 05:18:00,12
2019-01-19 05:21:00,1
2019-01-19 05:22:00,3
2019-01-19 05:23:00,2
2019-01-19 05:24:00,1
2019-01-19 05:28:00,12
2019-01-19 05:31:00,1
2019-01-19 05:32:00,3
2019-01-19 05:33:00,2
2019-01-19 05:34:00,1
2019-01-19 05:38:00,12
2019-01-19 05:41:00,1
2019-01-19 05:42:00,3
2019-01-19 05:43:00,2
2019-01-19 05:44:00,1
2019-01-19 05:46:00,2
2019-01-19 05:48:00,12
2019-01-19 05:51:00,1
2019-01-19 05:52:00,3
2019-01-19 05:53:00,7
2019-01-19 05:54:00,1
2019-01-19 05:58:00,12
2019-01-19 06:01:00,1
2019-01-19 06:02:00,3
2019-01-19 06:03:00,10
2019-01-19 06:04:00,6
2019-01-19 06:07:00,5
2019-01-19 06:08:00,12
2019-01-19 06:11:00,1
2019-01-19 06:12:00,3
2019-01-19 06:13:00,2
2019-01-19 06:14:00,1
2019-01-19 06:17:00,3
2019-01-19 06:18:00,15
2019-01-19 06:20:00,3
2019-01-19 06:21:00,2
2019-01-19 06:22:00,3
2019-01-19 06:23:00,2
2019-01-19 06:24:00,1
2019-01-19 06:28:00,12
2019-01-19 06:31:00,1
2019-01-19 06:32:00,3
