36,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-01-19 11:27:00,2
2019-01-19 11:28:00,1
2019-01-19 11:29:00,1
2019-01-19 16:14:00,2
2019-01-19 16:17:00,1
2019-01-19 16:50:00,1
2019-01-19 16:51:00,1
2019-01-19 16:54:00,1
2019-01-19 16:59:00,1
2019-01-19 17:00:00,2
2019-01-19 17:04:00,1
2019-01-19 17:05:00,1
2019-01-19 17:18:00,1
2019-01-19 20:22:00,1
2019-01-19 20:24:00,1
2019-01-19 20:44:00,2
2019-01-19 21:05:00,1
2019-01-19 21:11:00,2
2019-01-19 21:18:00,8
2019-01-19 21:28:00,5
