105,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-18 09:19:00,8
2019-04-18 09:20:00,4
2019-04-18 09:21:00,4
2019-04-18 09:22:00,4
2019-04-18 09:23:00,4
2019-04-18 09:24:00,4
2019-04-18 09:26:00,4
2019-04-18 09:27:00,4
2019-04-18 09:28:00,4
2019-04-18 09:29:00,2
2019-04-18 09:30:00,4
2019-04-18 09:31:00,4
2019-04-18 09:32:00,4
2019-04-18 09:33:00,4
2019-04-18 09:34:00,2
2019-04-18 09:35:00,6
2019-04-18 09:36:00,2
2019-04-18 09:37:00,4
2019-04-18 09:38:00,4
2019-04-18 09:39:00,4
2019-04-18 09:40:00,4
2019-04-18 09:41:00,4
2019-04-18 09:42:00,4
2019-04-18 09:43:00,4
2019-04-18 09:44:00,4
2019-04-18 13:56:00,1
2019-04-18 13:57:00,1
2019-04-18 13:58:00,3
