26,select * from sppLines where specObjId=#
2019-04-18 01:12:00,1
2019-04-18 01:56:00,1
2019-04-18 01:58:00,1
2019-04-18 03:33:00,1
2019-04-18 04:30:00,1
2019-04-18 04:32:00,2
2019-04-18 05:14:00,1
2019-04-18 08:09:00,1
2019-04-18 08:11:00,1
2019-04-18 08:12:00,1
2019-04-18 08:15:00,1
2019-04-18 10:45:00,1
2019-04-18 11:47:00,1
2019-04-18 12:22:00,1
2019-04-18 12:29:00,1
2019-04-18 13:33:00,1
2019-04-18 14:48:00,1
2019-04-18 18:16:00,1
2019-04-18 19:01:00,1
2019-04-18 20:26:00,1
2019-04-18 21:02:00,1
2019-04-18 22:14:00,1
2019-04-18 22:25:00,1
2019-04-18 22:56:00,1
2019-04-18 23:24:00,1
