76,select distinct parent from DBViewCols where viewname=&&&
2019-04-18 00:38:00,1
2019-04-18 00:54:00,1
2019-04-18 00:57:00,1
2019-04-18 02:09:00,1
2019-04-18 03:04:00,1
2019-04-18 03:28:00,3
2019-04-18 03:29:00,2
2019-04-18 03:30:00,1
2019-04-18 05:16:00,1
2019-04-18 05:18:00,3
2019-04-18 05:42:00,1
2019-04-18 06:08:00,1
2019-04-18 06:10:00,1
2019-04-18 06:12:00,1
2019-04-18 06:19:00,3
2019-04-18 06:20:00,5
2019-04-18 06:21:00,2
2019-04-18 06:47:00,1
2019-04-18 08:09:00,1
2019-04-18 08:12:00,1
2019-04-18 08:14:00,1
2019-04-18 08:28:00,1
2019-04-18 11:25:00,1
2019-04-18 13:59:00,1
2019-04-18 14:18:00,2
2019-04-18 14:53:00,1
2019-04-18 15:24:00,1
2019-04-18 15:45:00,1
2019-04-18 17:00:00,1
2019-04-18 17:30:00,7
2019-04-18 17:31:00,3
2019-04-18 18:21:00,1
2019-04-18 18:46:00,1
2019-04-18 19:14:00,1
2019-04-18 19:33:00,2
2019-04-18 20:05:00,1
2019-04-18 20:09:00,2
2019-04-18 20:42:00,2
2019-04-18 21:00:00,1
2019-04-18 21:13:00,1
2019-04-18 22:58:00,1
2019-04-18 22:59:00,4
2019-04-18 23:00:00,3
2019-04-18 23:01:00,3
2019-04-18 23:03:00,1
