48,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-18 00:04:00,1
2019-04-18 00:08:00,1
2019-04-18 00:11:00,1
2019-04-18 00:13:00,1
2019-04-18 00:16:00,1
2019-04-18 00:19:00,1
2019-04-18 00:21:00,1
2019-04-18 00:23:00,1
2019-04-18 00:26:00,1
2019-04-18 00:28:00,1
2019-04-18 00:32:00,1
2019-04-18 00:34:00,1
2019-04-18 00:36:00,1
2019-04-18 00:39:00,1
2019-04-18 00:41:00,1
2019-04-18 00:44:00,1
2019-04-18 01:15:00,1
2019-04-18 01:21:00,1
2019-04-18 01:24:00,1
2019-04-18 04:49:00,1
2019-04-18 04:50:00,1
2019-04-18 04:52:00,1
2019-04-18 04:53:00,1
2019-04-18 05:00:00,1
2019-04-18 05:01:00,1
2019-04-18 05:02:00,1
2019-04-18 05:03:00,1
2019-04-18 05:04:00,1
2019-04-18 05:11:00,1
2019-04-18 05:12:00,1
2019-04-18 23:19:00,1
2019-04-18 23:20:00,1
2019-04-18 23:22:00,1
2019-04-18 23:25:00,1
2019-04-18 23:28:00,1
2019-04-18 23:32:00,1
2019-04-18 23:34:00,1
2019-04-18 23:36:00,1
2019-04-18 23:40:00,1
2019-04-18 23:42:00,1
2019-04-18 23:44:00,1
2019-04-18 23:46:00,1
2019-04-18 23:48:00,1
2019-04-18 23:51:00,1
2019-04-18 23:53:00,1
2019-04-18 23:55:00,1
2019-04-18 23:57:00,1
2019-04-18 23:59:00,1
