54,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-04-18 03:47:00,2
2019-04-18 03:48:00,1
2019-04-18 03:50:00,1
2019-04-18 03:52:00,1
2019-04-18 04:02:00,2
2019-04-18 04:04:00,2
2019-04-18 04:15:00,1
2019-04-18 04:19:00,1
2019-04-18 04:21:00,1
2019-04-18 04:22:00,2
2019-04-18 04:23:00,1
2019-04-18 04:24:00,1
2019-04-18 04:25:00,1
2019-04-18 04:26:00,1
2019-04-18 05:18:00,1
2019-04-18 05:20:00,2
2019-04-18 05:22:00,1
2019-04-18 05:23:00,3
2019-04-18 05:28:00,1
2019-04-18 05:31:00,1
2019-04-18 05:32:00,2
2019-04-18 05:33:00,3
2019-04-18 05:34:00,1
2019-04-18 05:35:00,3
2019-04-18 05:36:00,3
2019-04-18 05:37:00,1
2019-04-18 05:39:00,1
2019-04-18 05:40:00,2
2019-04-18 11:11:00,1
2019-04-18 17:47:00,2
2019-04-18 17:48:00,2
2019-04-18 17:50:00,2
2019-04-18 17:51:00,2
2019-04-18 18:19:00,1
2019-04-18 20:41:00,1
