32,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-18 03:43:00,1
2019-04-18 05:52:00,1
2019-04-18 06:23:00,1
2019-04-18 06:32:00,1
2019-04-18 06:55:00,1
2019-04-18 07:03:00,1
2019-04-18 10:18:00,1
2019-04-18 15:24:00,6
2019-04-18 15:44:00,7
2019-04-18 15:45:00,3
2019-04-18 15:46:00,4
2019-04-18 15:47:00,3
2019-04-18 17:24:00,1
2019-04-18 20:12:00,1
