1,"SELECT up_id, s.plate, s.mjd,s.fiberid s.specobjid,p.objID, s.ra, s.dec FROM #upload u       JOIN SpecObjAll s ON (s.plate=u.up_plate AND s.mjd=u.up_mjd AND s.fiberID=u.up_fiber)       JOIN PhotoObjAll p ON p.objID = s.bestObjID"
2019-04-18 10:42:00,1
