107313,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-18 00:00:00,115
2019-04-18 00:03:00,1
2019-04-18 00:11:00,322
2019-04-18 00:12:00,205
2019-04-18 00:13:00,6
2019-04-18 00:14:00,114
2019-04-18 00:15:00,315
2019-04-18 00:16:00,330
2019-04-18 00:18:00,123
2019-04-18 00:19:00,286
2019-04-18 00:20:00,327
2019-04-18 00:21:00,318
2019-04-18 00:22:00,209
2019-04-18 00:30:00,287
2019-04-18 00:31:00,338
2019-04-18 00:32:00,337
2019-04-18 00:33:00,335
2019-04-18 00:34:00,337
2019-04-18 00:35:00,335
2019-04-18 00:36:00,331
2019-04-18 00:37:00,351
2019-04-18 00:38:00,338
2019-04-18 00:39:00,324
2019-04-18 00:40:00,317
2019-04-18 00:41:00,320
2019-04-18 00:42:00,332
2019-04-18 00:43:00,335
2019-04-18 00:44:00,331
2019-04-18 00:45:00,334
2019-04-18 00:46:00,303
2019-04-18 00:47:00,340
2019-04-18 00:48:00,326
2019-04-18 00:49:00,329
2019-04-18 00:50:00,298
2019-04-18 00:51:00,181
2019-04-18 00:52:00,116
2019-04-18 00:53:00,99
2019-04-18 00:54:00,100
2019-04-18 00:55:00,60
2019-04-18 00:56:00,124
2019-04-18 00:57:00,96
2019-04-18 00:58:00,136
2019-04-18 00:59:00,172
2019-04-18 01:00:00,163
2019-04-18 01:01:00,198
2019-04-18 01:02:00,124
2019-04-18 01:03:00,36
2019-04-18 01:04:00,98
2019-04-18 01:05:00,149
2019-04-18 01:06:00,43
2019-04-18 01:07:00,1
2019-04-18 01:08:00,138
2019-04-18 01:09:00,100
2019-04-18 01:10:00,72
2019-04-18 01:11:00,55
2019-04-18 01:12:00,4
2019-04-18 01:19:00,5
2019-04-18 01:20:00,89
2019-04-18 01:21:00,48
2019-04-18 01:22:00,61
2019-04-18 01:23:00,133
2019-04-18 01:24:00,140
2019-04-18 01:25:00,150
2019-04-18 01:26:00,176
2019-04-18 01:27:00,153
2019-04-18 01:28:00,86
2019-04-18 01:30:00,23
2019-04-18 01:33:00,111
2019-04-18 01:34:00,141
2019-04-18 01:35:00,362
2019-04-18 01:36:00,367
2019-04-18 01:37:00,385
2019-04-18 01:38:00,383
2019-04-18 01:39:00,377
2019-04-18 01:40:00,380
2019-04-18 01:41:00,368
2019-04-18 01:42:00,382
2019-04-18 01:43:00,377
2019-04-18 01:44:00,384
2019-04-18 01:45:00,373
2019-04-18 01:46:00,358
2019-04-18 01:47:00,307
2019-04-18 01:48:00,336
2019-04-18 01:49:00,365
2019-04-18 01:50:00,387
2019-04-18 01:51:00,356
2019-04-18 01:52:00,340
2019-04-18 01:53:00,355
2019-04-18 01:54:00,338
