526,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-18 19:08:00,22
2019-04-18 19:09:00,26
2019-04-18 19:10:00,26
2019-04-18 19:11:00,14
2019-04-18 19:15:00,1
2019-04-18 19:16:00,26
2019-04-18 19:17:00,26
2019-04-18 19:18:00,26
2019-04-18 19:19:00,12
2019-04-18 19:34:00,1
2019-04-18 19:37:00,1
2019-04-18 19:38:00,1
2019-04-18 19:41:00,1
2019-04-18 19:42:00,1
2019-04-18 19:43:00,1
2019-04-18 19:48:00,1
2019-04-18 19:51:00,18
2019-04-18 19:52:00,27
2019-04-18 19:53:00,25
2019-04-18 19:54:00,3
2019-04-18 19:56:00,1
2019-04-18 20:00:00,21
2019-04-18 20:01:00,28
2019-04-18 20:02:00,28
2019-04-18 20:03:00,24
2019-04-18 20:07:00,1
2019-04-18 20:09:00,10
2019-04-18 20:10:00,28
2019-04-18 20:11:00,24
2019-04-18 20:14:00,1
2019-04-18 20:15:00,27
2019-04-18 20:16:00,44
2019-04-18 20:17:00,26
2019-04-18 20:18:00,1
2019-04-18 20:19:00,1
2019-04-18 20:20:00,1
2019-04-18 20:21:00,1
