22,select * from galSpecIndx where specObjId=#
2019-04-18 02:23:00,1
2019-04-18 02:54:00,1
2019-04-18 03:19:00,1
2019-04-18 03:33:00,1
2019-04-18 04:12:00,1
2019-04-18 04:38:00,1
2019-04-18 05:29:00,1
2019-04-18 07:49:00,1
2019-04-18 08:24:00,1
2019-04-18 08:43:00,1
2019-04-18 11:06:00,1
2019-04-18 11:58:00,1
2019-04-18 14:25:00,1
2019-04-18 15:15:00,1
2019-04-18 15:33:00,1
2019-04-18 16:12:00,1
2019-04-18 17:42:00,1
2019-04-18 19:20:00,1
2019-04-18 20:51:00,1
2019-04-18 21:14:00,1
2019-04-18 21:53:00,1
2019-04-18 23:08:00,1
