306,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-20 01:00:00,6
2019-04-20 01:01:00,4
2019-04-20 01:02:00,2
2019-04-20 01:03:00,2
2019-04-20 01:04:00,4
2019-04-20 01:05:00,6
2019-04-20 01:06:00,6
2019-04-20 01:07:00,4
2019-04-20 01:08:00,4
2019-04-20 01:09:00,5
2019-04-20 01:10:00,7
2019-04-20 01:11:00,4
2019-04-20 01:12:00,6
2019-04-20 01:13:00,6
2019-04-20 01:14:00,4
2019-04-20 01:15:00,5
2019-04-20 01:16:00,6
2019-04-20 01:17:00,5
2019-04-20 01:18:00,5
2019-04-20 01:19:00,6
2019-04-20 01:20:00,5
2019-04-20 01:21:00,5
2019-04-20 01:22:00,6
2019-04-20 01:23:00,5
2019-04-20 01:24:00,4
2019-04-20 01:25:00,6
2019-04-20 01:26:00,6
2019-04-20 01:27:00,4
2019-04-20 01:28:00,5
2019-04-20 01:29:00,6
2019-04-20 01:30:00,5
2019-04-20 01:31:00,8
2019-04-20 01:32:00,9
2019-04-20 01:33:00,8
2019-04-20 01:34:00,7
2019-04-20 01:35:00,7
2019-04-20 01:36:00,7
2019-04-20 01:37:00,10
2019-04-20 01:38:00,9
2019-04-20 01:39:00,9
2019-04-20 01:40:00,10
2019-04-20 01:41:00,9
2019-04-20 01:42:00,9
2019-04-20 01:43:00,10
2019-04-20 01:44:00,6
2019-04-20 01:45:00,7
2019-04-20 01:46:00,3
2019-04-20 01:47:00,8
2019-04-20 01:48:00,8
2019-04-20 01:49:00,4
2019-04-20 01:50:00,4
