39,select * from galSpecLine where specObjId=#
2019-04-20 00:20:00,1
2019-04-20 01:31:00,1
2019-04-20 03:18:00,1
2019-04-20 03:34:00,1
2019-04-20 04:20:00,1
2019-04-20 04:40:00,1
2019-04-20 04:54:00,1
2019-04-20 05:35:00,1
2019-04-20 05:44:00,1
2019-04-20 07:08:00,1
2019-04-20 08:34:00,1
2019-04-20 09:42:00,1
2019-04-20 09:46:00,1
2019-04-20 10:28:00,1
2019-04-20 10:38:00,1
2019-04-20 11:48:00,1
2019-04-20 12:47:00,1
2019-04-20 13:11:00,1
2019-04-20 13:49:00,1
2019-04-20 15:06:00,1
2019-04-20 15:15:00,1
2019-04-20 15:42:00,1
2019-04-20 15:51:00,1
2019-04-20 17:41:00,1
2019-04-20 17:43:00,1
2019-04-20 18:00:00,1
2019-04-20 18:01:00,1
2019-04-20 18:25:00,1
2019-04-20 18:45:00,1
2019-04-20 18:59:00,1
2019-04-20 19:12:00,1
2019-04-20 19:18:00,1
2019-04-20 19:47:00,1
2019-04-20 21:19:00,1
2019-04-20 22:26:00,1
2019-04-20 23:05:00,1
2019-04-20 23:16:00,1
2019-04-20 23:18:00,1
2019-04-20 23:44:00,1
