155,select * from Frame where fieldId=#
2019-04-20 00:25:00,1
2019-04-20 00:38:00,1
2019-04-20 00:52:00,1
2019-04-20 01:17:00,1
2019-04-20 01:19:00,1
2019-04-20 01:21:00,1
2019-04-20 01:29:00,1
2019-04-20 01:36:00,1
2019-04-20 01:38:00,1
2019-04-20 02:09:00,1
2019-04-20 02:15:00,1
2019-04-20 02:19:00,1
2019-04-20 02:28:00,1
2019-04-20 02:34:00,1
2019-04-20 02:43:00,1
2019-04-20 02:46:00,1
2019-04-20 02:50:00,1
2019-04-20 03:05:00,2
2019-04-20 03:08:00,1
2019-04-20 03:26:00,1
2019-04-20 03:35:00,1
2019-04-20 03:43:00,1
2019-04-20 03:51:00,1
2019-04-20 03:52:00,1
2019-04-20 03:55:00,1
2019-04-20 04:01:00,1
2019-04-20 04:12:00,1
2019-04-20 04:24:00,1
2019-04-20 04:25:00,1
2019-04-20 04:28:00,1
2019-04-20 04:47:00,1
2019-04-20 04:50:00,1
2019-04-20 05:07:00,1
2019-04-20 05:19:00,1
2019-04-20 05:25:00,1
2019-04-20 06:16:00,1
2019-04-20 06:20:00,1
2019-04-20 06:37:00,1
2019-04-20 06:43:00,1
2019-04-20 06:46:00,1
2019-04-20 06:49:00,1
2019-04-20 06:55:00,1
2019-04-20 07:15:00,1
2019-04-20 07:30:00,1
2019-04-20 07:35:00,1
2019-04-20 07:36:00,1
2019-04-20 08:11:00,1
2019-04-20 08:45:00,1
2019-04-20 09:00:00,1
2019-04-20 09:29:00,1
2019-04-20 09:45:00,1
2019-04-20 09:56:00,1
2019-04-20 10:06:00,1
2019-04-20 10:10:00,1
2019-04-20 10:17:00,1
2019-04-20 10:39:00,1
2019-04-20 10:53:00,1
2019-04-20 11:13:00,1
2019-04-20 12:16:00,1
2019-04-20 12:25:00,1
2019-04-20 12:40:00,1
2019-04-20 12:53:00,1
2019-04-20 13:01:00,1
2019-04-20 13:25:00,1
2019-04-20 13:30:00,1
2019-04-20 13:37:00,2
2019-04-20 13:44:00,1
2019-04-20 14:02:00,1
2019-04-20 14:12:00,2
2019-04-20 14:13:00,1
2019-04-20 14:32:00,1
2019-04-20 14:39:00,1
2019-04-20 14:40:00,1
2019-04-20 14:49:00,1
2019-04-20 14:53:00,1
2019-04-20 15:01:00,1
2019-04-20 15:02:00,1
2019-04-20 15:09:00,1
2019-04-20 15:10:00,1
2019-04-20 15:20:00,1
2019-04-20 15:24:00,1
2019-04-20 15:31:00,1
2019-04-20 15:39:00,1
2019-04-20 15:40:00,1
2019-04-20 15:51:00,1
2019-04-20 16:06:00,1
2019-04-20 16:09:00,1
2019-04-20 16:19:00,3
2019-04-20 16:20:00,2
2019-04-20 16:47:00,1
2019-04-20 17:20:00,2
2019-04-20 17:35:00,1
2019-04-20 17:37:00,1
2019-04-20 17:38:00,1
2019-04-20 17:40:00,1
2019-04-20 17:47:00,1
2019-04-20 18:08:00,1
2019-04-20 18:18:00,2
2019-04-20 18:26:00,1
2019-04-20 18:41:00,1
2019-04-20 18:46:00,1
2019-04-20 19:12:00,1
2019-04-20 19:14:00,1
2019-04-20 19:18:00,1
2019-04-20 19:23:00,1
2019-04-20 19:30:00,1
2019-04-20 19:35:00,1
2019-04-20 19:55:00,1
2019-04-20 20:01:00,1
2019-04-20 20:20:00,1
2019-04-20 20:27:00,1
2019-04-20 20:41:00,1
2019-04-20 20:42:00,1
2019-04-20 20:47:00,1
2019-04-20 21:06:00,1
2019-04-20 21:13:00,1
2019-04-20 21:31:00,1
2019-04-20 21:35:00,1
2019-04-20 21:43:00,1
2019-04-20 21:56:00,2
2019-04-20 22:01:00,10
2019-04-20 22:05:00,1
2019-04-20 22:06:00,1
2019-04-20 22:13:00,1
2019-04-20 22:22:00,1
2019-04-20 22:36:00,1
2019-04-20 22:45:00,1
2019-04-20 22:52:00,1
2019-04-20 22:58:00,1
2019-04-20 23:05:00,1
2019-04-20 23:08:00,1
2019-04-20 23:25:00,1
2019-04-20 23:26:00,1
2019-04-20 23:32:00,2
2019-04-20 23:42:00,1
2019-04-20 23:43:00,1
