4791,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-20 07:17:00,4
2019-04-20 07:20:00,1
2019-04-20 16:55:00,50
2019-04-20 16:56:00,20
2019-04-20 16:57:00,1
2019-04-20 16:59:00,1
2019-04-20 17:00:00,50
2019-04-20 17:01:00,18
2019-04-20 17:04:00,17
2019-04-20 17:05:00,22
2019-04-20 17:06:00,19
2019-04-20 17:08:00,7
2019-04-20 17:09:00,19
2019-04-20 17:10:00,32
2019-04-20 17:11:00,16
2019-04-20 17:12:00,3
2019-04-20 17:13:00,15
2019-04-20 17:14:00,21
2019-04-20 17:15:00,15
2019-04-20 17:16:00,3
2019-04-20 17:17:00,8
2019-04-20 17:18:00,28
2019-04-20 17:19:00,15
2019-04-20 17:20:00,7
2019-04-20 17:21:00,2
2019-04-20 17:22:00,14
2019-04-20 17:23:00,25
2019-04-20 17:24:00,15
2019-04-20 17:25:00,9
2019-04-20 17:26:00,5
2019-04-20 17:27:00,17
2019-04-20 17:28:00,21
2019-04-20 17:29:00,9
2019-04-20 17:30:00,4
2019-04-20 17:31:00,8
2019-04-20 17:32:00,18
2019-04-20 17:33:00,11
2019-04-20 17:34:00,11
2019-04-20 17:35:00,7
2019-04-20 17:36:00,5
2019-04-20 17:37:00,19
2019-04-20 17:38:00,17
2019-04-20 17:39:00,6
2019-04-20 17:40:00,7
2019-04-20 17:41:00,9
2019-04-20 17:42:00,20
2019-04-20 17:43:00,15
2019-04-20 17:44:00,7
2019-04-20 17:45:00,8
2019-04-20 17:46:00,9
2019-04-20 17:47:00,26
2019-04-20 17:48:00,10
2019-04-20 17:49:00,6
2019-04-20 17:50:00,6
2019-04-20 17:51:00,7
2019-04-20 17:52:00,30
2019-04-20 17:53:00,13
2019-04-20 17:54:00,5
2019-04-20 17:55:00,15
2019-04-20 17:56:00,15
2019-04-20 17:57:00,17
2019-04-20 17:58:00,7
2019-04-20 17:59:00,9
2019-04-20 18:00:00,15
2019-04-20 18:01:00,15
2019-04-20 18:02:00,14
2019-04-20 18:03:00,6
2019-04-20 18:04:00,15
2019-04-20 18:05:00,6
2019-04-20 18:06:00,22
2019-04-20 18:07:00,10
2019-04-20 18:08:00,5
2019-04-20 18:09:00,13
2019-04-20 18:10:00,13
2019-04-20 18:11:00,22
2019-04-20 18:12:00,6
2019-04-20 18:13:00,6
2019-04-20 18:14:00,19
2019-04-20 18:15:00,13
2019-04-20 18:16:00,9
2019-04-20 18:17:00,7
2019-04-20 18:18:00,10
2019-04-20 18:19:00,11
2019-04-20 18:20:00,19
2019-04-20 18:21:00,7
2019-04-20 18:22:00,9
2019-04-20 18:23:00,11
2019-04-20 18:24:00,17
2019-04-20 18:25:00,11
2019-04-20 18:26:00,8
2019-04-20 18:27:00,5
2019-04-20 18:28:00,12
2019-04-20 18:29:00,17
2019-04-20 18:30:00,15
2019-04-20 18:31:00,9
2019-04-20 18:32:00,6
2019-04-20 18:34:00,2
2019-04-20 18:35:00,26
2019-04-20 18:36:00,8
2019-04-20 18:38:00,7
2019-04-20 18:39:00,2
2019-04-20 18:44:00,18
2019-04-20 18:45:00,5
2019-04-20 18:47:00,1
2019-04-20 18:48:00,5
2019-04-20 18:49:00,1
2019-04-20 18:52:00,1
2019-04-20 18:53:00,9
2019-04-20 18:54:00,6
2019-04-20 18:55:00,7
2019-04-20 18:56:00,6
2019-04-20 18:57:00,1
2019-04-20 18:58:00,1
2019-04-20 19:00:00,11
2019-04-20 19:02:00,2
2019-04-20 19:03:00,2
2019-04-20 19:04:00,34
2019-04-20 19:05:00,31
2019-04-20 19:06:00,5
2019-04-20 19:08:00,3
2019-04-20 19:09:00,40
2019-04-20 19:10:00,22
2019-04-20 19:12:00,2
2019-04-20 19:13:00,8
2019-04-20 19:14:00,53
2019-04-20 19:15:00,10
2019-04-20 19:16:00,1
2019-04-20 19:17:00,4
2019-04-20 19:18:00,18
2019-04-20 19:19:00,30
2019-04-20 19:20:00,11
2019-04-20 19:22:00,9
2019-04-20 19:23:00,25
2019-04-20 19:24:00,20
2019-04-20 19:25:00,4
2019-04-20 19:26:00,5
2019-04-20 19:27:00,9
2019-04-20 19:28:00,30
2019-04-20 19:29:00,9
2019-04-20 19:30:00,4
2019-04-20 19:31:00,7
2019-04-20 19:32:00,9
2019-04-20 19:33:00,23
2019-04-20 19:34:00,14
2019-04-20 19:35:00,2
2019-04-20 19:36:00,10
2019-04-20 19:37:00,11
2019-04-20 19:38:00,21
2019-04-20 19:39:00,7
2019-04-20 19:40:00,5
2019-04-20 19:41:00,12
2019-04-20 19:42:00,21
2019-04-20 19:43:00,14
2019-04-20 19:44:00,7
2019-04-20 19:45:00,7
2019-04-20 19:46:00,18
2019-04-20 19:47:00,18
2019-04-20 19:48:00,9
2019-04-20 19:49:00,5
2019-04-20 19:50:00,8
2019-04-20 19:51:00,22
2019-04-20 19:52:00,12
2019-04-20 19:53:00,9
2019-04-20 19:54:00,7
2019-04-20 19:55:00,11
2019-04-20 19:56:00,17
2019-04-20 19:57:00,11
2019-04-20 19:58:00,5
2019-04-20 19:59:00,8
2019-04-20 20:00:00,19
2019-04-20 20:01:00,15
2019-04-20 20:02:00,9
2019-04-20 20:03:00,5
2019-04-20 20:04:00,12
2019-04-20 20:05:00,10
2019-04-20 20:06:00,11
2019-04-20 20:07:00,3
2019-04-20 20:08:00,9
2019-04-20 20:09:00,14
2019-04-20 20:10:00,16
2019-04-20 20:11:00,12
2019-04-20 20:12:00,5
2019-04-20 20:13:00,12
2019-04-20 20:14:00,8
2019-04-20 20:15:00,19
2019-04-20 20:16:00,6
2019-04-20 20:17:00,2
2019-04-20 20:18:00,14
2019-04-20 20:19:00,14
2019-04-20 20:20:00,14
2019-04-20 20:21:00,9
2019-04-20 20:22:00,10
2019-04-20 20:23:00,8
2019-04-20 20:24:00,16
2019-04-20 20:25:00,9
2019-04-20 20:26:00,10
2019-04-20 20:27:00,14
2019-04-20 20:28:00,14
2019-04-20 20:29:00,15
2019-04-20 20:30:00,11
2019-04-20 20:31:00,8
2019-04-20 20:32:00,27
2019-04-20 20:33:00,8
2019-04-20 20:34:00,16
2019-04-20 20:35:00,9
2019-04-20 20:36:00,10
2019-04-20 20:37:00,17
2019-04-20 20:38:00,12
2019-04-20 20:39:00,11
2019-04-20 20:40:00,6
2019-04-20 20:41:00,19
2019-04-20 20:42:00,13
2019-04-20 20:43:00,11
2019-04-20 20:44:00,10
2019-04-20 20:45:00,9
2019-04-20 20:46:00,19
2019-04-20 20:47:00,12
2019-04-20 20:48:00,7
2019-04-20 20:49:00,13
2019-04-20 20:50:00,14
2019-04-20 20:51:00,16
2019-04-20 20:52:00,6
2019-04-20 20:53:00,14
2019-04-20 20:54:00,7
2019-04-20 20:55:00,11
2019-04-20 20:56:00,18
2019-04-20 20:57:00,5
2019-04-20 20:58:00,10
2019-04-20 20:59:00,12
2019-04-20 21:00:00,14
2019-04-20 21:01:00,11
2019-04-20 21:02:00,5
2019-04-20 21:03:00,8
2019-04-20 21:04:00,11
2019-04-20 21:05:00,13
2019-04-20 21:06:00,9
2019-04-20 21:07:00,10
2019-04-20 21:08:00,8
2019-04-20 21:09:00,13
2019-04-20 21:10:00,21
2019-04-20 21:11:00,9
2019-04-20 21:12:00,14
2019-04-20 21:13:00,11
2019-04-20 21:14:00,16
2019-04-20 21:15:00,12
2019-04-20 21:16:00,9
2019-04-20 21:17:00,10
2019-04-20 21:18:00,11
2019-04-20 21:19:00,21
2019-04-20 21:20:00,12
2019-04-20 21:21:00,9
2019-04-20 21:22:00,12
2019-04-20 21:23:00,6
2019-04-20 21:24:00,23
2019-04-20 21:25:00,8
2019-04-20 21:26:00,11
2019-04-20 21:27:00,7
2019-04-20 21:28:00,12
2019-04-20 21:29:00,15
2019-04-20 21:30:00,14
2019-04-20 21:31:00,10
2019-04-20 21:32:00,6
2019-04-20 21:33:00,22
2019-04-20 21:34:00,17
2019-04-20 21:35:00,11
2019-04-20 21:36:00,6
2019-04-20 21:37:00,12
2019-04-20 21:38:00,18
2019-04-20 21:39:00,12
2019-04-20 21:40:00,14
2019-04-20 21:41:00,6
2019-04-20 21:42:00,11
2019-04-20 21:43:00,22
2019-04-20 21:44:00,7
2019-04-20 21:45:00,11
2019-04-20 21:46:00,11
2019-04-20 21:47:00,9
2019-04-20 21:48:00,18
2019-04-20 21:49:00,14
2019-04-20 21:50:00,5
2019-04-20 21:51:00,8
2019-04-20 21:52:00,12
2019-04-20 21:53:00,18
2019-04-20 21:54:00,13
2019-04-20 21:55:00,8
2019-04-20 21:56:00,17
2019-04-20 21:57:00,9
2019-04-20 21:58:00,15
2019-04-20 21:59:00,8
2019-04-20 22:00:00,9
2019-04-20 22:01:00,15
2019-04-20 22:02:00,13
2019-04-20 22:03:00,17
2019-04-20 22:04:00,9
2019-04-20 22:05:00,6
2019-04-20 22:06:00,9
2019-04-20 22:07:00,8
2019-04-20 22:08:00,18
2019-04-20 22:09:00,7
2019-04-20 22:10:00,11
2019-04-20 22:11:00,9
2019-04-20 22:12:00,19
2019-04-20 22:13:00,4
2019-04-20 22:14:00,16
2019-04-20 22:15:00,9
2019-04-20 22:16:00,10
2019-04-20 22:17:00,15
2019-04-20 22:18:00,6
2019-04-20 22:19:00,13
2019-04-20 22:20:00,9
2019-04-20 22:21:00,10
2019-04-20 22:22:00,12
2019-04-20 22:23:00,10
2019-04-20 22:24:00,13
2019-04-20 22:25:00,15
2019-04-20 22:26:00,16
2019-04-20 22:27:00,10
2019-04-20 22:28:00,13
2019-04-20 22:29:00,5
2019-04-20 22:30:00,12
2019-04-20 22:31:00,9
