2,"SELECT top #   p.ObjID, p.mjd, p.ra, p.dec, s.z, s.zErr, p.modelFlux_u, p.modelFlux_g, p.modelFlux_r, p.modelFlux_i, p.modelFlux_z, p.modelFluxIvar_u, p.modelFluxIvar_g, p.modelFluxIvar_r, p.modelFluxIvar_i, p.modelFluxIvar_z into mydb.photometricdata2 from DR1#.PhotoObjAll AS p     JOIN DR1#.Photoz AS s ON s.ObjID = p.objID WHERE     p.type = #"
2019-04-20 07:57:00,2
