31,select * from sppParams where specObjId=#
2019-04-20 00:43:00,1
2019-04-20 00:50:00,1
2019-04-20 01:06:00,1
2019-04-20 01:43:00,1
2019-04-20 01:44:00,1
2019-04-20 03:23:00,1
2019-04-20 03:31:00,1
2019-04-20 03:34:00,1
2019-04-20 04:06:00,1
2019-04-20 04:14:00,1
2019-04-20 05:52:00,1
2019-04-20 06:18:00,1
2019-04-20 06:28:00,1
2019-04-20 07:51:00,1
2019-04-20 09:50:00,1
2019-04-20 10:50:00,1
2019-04-20 11:05:00,1
2019-04-20 11:50:00,1
2019-04-20 13:07:00,1
2019-04-20 16:50:00,1
2019-04-20 18:19:00,1
2019-04-20 18:29:00,1
2019-04-20 18:39:00,1
2019-04-20 18:51:00,1
2019-04-20 19:12:00,1
2019-04-20 19:15:00,1
2019-04-20 19:35:00,1
2019-04-20 20:12:00,1
2019-04-20 20:21:00,1
2019-04-20 22:38:00,1
2019-04-20 23:20:00,1
