46,select * from sppLines where specObjId=#
2019-04-20 00:16:00,1
2019-04-20 00:34:00,1
2019-04-20 01:05:00,1
2019-04-20 02:49:00,1
2019-04-20 03:00:00,1
2019-04-20 03:09:00,1
2019-04-20 03:42:00,1
2019-04-20 04:03:00,1
2019-04-20 04:05:00,1
2019-04-20 04:19:00,1
2019-04-20 05:04:00,1
2019-04-20 05:26:00,1
2019-04-20 05:53:00,1
2019-04-20 06:25:00,1
2019-04-20 06:52:00,1
2019-04-20 07:23:00,1
2019-04-20 07:44:00,1
2019-04-20 07:49:00,1
2019-04-20 08:10:00,1
2019-04-20 08:11:00,1
2019-04-20 09:16:00,1
2019-04-20 09:37:00,1
2019-04-20 09:52:00,1
2019-04-20 10:43:00,1
2019-04-20 12:10:00,1
2019-04-20 12:27:00,1
2019-04-20 13:03:00,1
2019-04-20 14:27:00,1
2019-04-20 14:30:00,2
2019-04-20 15:45:00,1
2019-04-20 16:33:00,1
2019-04-20 17:43:00,1
2019-04-20 17:46:00,1
2019-04-20 19:00:00,1
2019-04-20 19:01:00,1
2019-04-20 19:21:00,1
2019-04-20 19:28:00,1
2019-04-20 21:09:00,1
2019-04-20 21:57:00,1
2019-04-20 22:30:00,1
2019-04-20 23:17:00,1
2019-04-20 23:36:00,1
2019-04-20 23:42:00,1
2019-04-20 23:46:00,1
2019-04-20 23:56:00,1
