1,"SELECT    ra,   dec, dered_u,dered_g,dered_r,dered_i,dered_z  into mydb.Area1Phys3#del from PhotoObjAll Where    ra># and ra<# and dec># and dec<# And dered_u<# and dered_u>#"
2019-04-20 02:10:00,1
