10,"select Name from chinook.Artist select SUBSTRING(&&&,#,#)"
2019-04-20 10:05:00,1
2019-04-20 10:15:00,2
2019-04-20 10:16:00,4
2019-04-20 10:17:00,1
2019-04-20 10:18:00,2
