1355,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-04-20 00:07:00,7
2019-04-20 00:08:00,2
2019-04-20 00:17:00,7
2019-04-20 00:18:00,2
2019-04-20 00:27:00,7
2019-04-20 00:28:00,2
2019-04-20 00:37:00,8
2019-04-20 00:38:00,2
2019-04-20 00:47:00,7
2019-04-20 00:48:00,2
2019-04-20 00:57:00,7
2019-04-20 00:58:00,2
2019-04-20 01:07:00,7
2019-04-20 01:08:00,2
2019-04-20 01:17:00,7
2019-04-20 01:18:00,2
2019-04-20 01:27:00,7
2019-04-20 01:28:00,2
2019-04-20 01:37:00,7
2019-04-20 01:38:00,2
2019-04-20 01:47:00,7
2019-04-20 01:48:00,2
2019-04-20 01:57:00,7
2019-04-20 01:58:00,2
2019-04-20 02:07:00,7
2019-04-20 02:08:00,2
2019-04-20 02:17:00,7
2019-04-20 02:18:00,2
2019-04-20 02:27:00,7
2019-04-20 02:28:00,2
2019-04-20 02:37:00,7
2019-04-20 02:38:00,2
2019-04-20 02:47:00,7
2019-04-20 02:48:00,2
2019-04-20 02:57:00,7
2019-04-20 02:58:00,2
2019-04-20 03:07:00,7
2019-04-20 03:08:00,2
2019-04-20 03:17:00,7
2019-04-20 03:18:00,2
2019-04-20 03:27:00,7
2019-04-20 03:28:00,2
2019-04-20 03:37:00,7
2019-04-20 03:38:00,2
2019-04-20 03:47:00,7
2019-04-20 03:48:00,2
2019-04-20 03:57:00,7
2019-04-20 03:58:00,2
2019-04-20 04:07:00,7
2019-04-20 04:08:00,2
2019-04-20 04:17:00,7
2019-04-20 04:18:00,2
2019-04-20 04:27:00,7
2019-04-20 04:28:00,2
2019-04-20 04:37:00,7
2019-04-20 04:38:00,2
2019-04-20 04:47:00,7
2019-04-20 04:48:00,2
2019-04-20 04:57:00,7
2019-04-20 04:58:00,2
2019-04-20 05:07:00,7
2019-04-20 05:08:00,2
2019-04-20 05:17:00,8
2019-04-20 05:18:00,2
2019-04-20 05:27:00,7
2019-04-20 05:28:00,2
2019-04-20 05:37:00,7
2019-04-20 05:38:00,2
2019-04-20 05:47:00,7
2019-04-20 05:48:00,2
2019-04-20 05:57:00,7
2019-04-20 05:58:00,2
2019-04-20 06:07:00,7
2019-04-20 06:08:00,2
2019-04-20 06:17:00,7
2019-04-20 06:18:00,2
2019-04-20 06:27:00,8
2019-04-20 06:28:00,2
2019-04-20 06:37:00,7
2019-04-20 06:38:00,2
2019-04-20 06:47:00,7
2019-04-20 06:48:00,2
2019-04-20 06:57:00,7
2019-04-20 06:58:00,2
2019-04-20 07:07:00,8
2019-04-20 07:08:00,2
2019-04-20 07:17:00,7
2019-04-20 07:18:00,2
2019-04-20 07:27:00,9
2019-04-20 07:28:00,2
2019-04-20 07:37:00,7
2019-04-20 07:38:00,2
2019-04-20 07:47:00,7
2019-04-20 07:48:00,2
2019-04-20 07:57:00,7
2019-04-20 07:58:00,2
2019-04-20 08:07:00,7
2019-04-20 08:08:00,2
2019-04-20 08:17:00,7
2019-04-20 08:18:00,2
2019-04-20 08:27:00,7
2019-04-20 08:28:00,2
2019-04-20 08:37:00,7
2019-04-20 08:38:00,2
2019-04-20 08:47:00,8
2019-04-20 08:48:00,2
2019-04-20 08:57:00,7
2019-04-20 08:58:00,2
2019-04-20 09:07:00,7
2019-04-20 09:08:00,2
