1981,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-04-20 00:05:00,1
2019-04-20 00:12:00,1
2019-04-20 00:18:00,1
2019-04-20 00:25:00,1
2019-04-20 00:32:00,1
2019-04-20 00:38:00,1
2019-04-20 00:42:00,1
2019-04-20 00:43:00,8
2019-04-20 00:44:00,1
2019-04-20 00:50:00,1
2019-04-20 00:55:00,1
2019-04-20 01:01:00,1
2019-04-20 01:08:00,1
2019-04-20 01:13:00,1
2019-04-20 01:17:00,1
2019-04-20 01:25:00,1
2019-04-20 01:29:00,1
2019-04-20 01:31:00,1
2019-04-20 01:36:00,1
2019-04-20 01:41:00,1
2019-04-20 01:46:00,1
2019-04-20 01:50:00,1
2019-04-20 01:57:00,1
2019-04-20 02:02:00,1
2019-04-20 02:07:00,1
2019-04-20 02:13:00,1
2019-04-20 02:16:00,1
2019-04-20 02:22:00,1
2019-04-20 02:26:00,1
2019-04-20 02:31:00,1
2019-04-20 02:37:00,1
2019-04-20 02:42:00,1
2019-04-20 02:48:00,1
2019-04-20 02:53:00,1
2019-04-20 02:59:00,1
2019-04-20 03:04:00,1
2019-04-20 03:09:00,1
2019-04-20 03:15:00,1
2019-04-20 03:23:00,1
2019-04-20 03:28:00,1
2019-04-20 03:33:00,1
2019-04-20 03:38:00,1
2019-04-20 03:43:00,1
2019-04-20 03:49:00,1
2019-04-20 03:55:00,1
2019-04-20 04:00:00,1
2019-04-20 04:05:00,1
2019-04-20 04:11:00,1
2019-04-20 04:17:00,1
2019-04-20 04:23:00,1
2019-04-20 04:28:00,1
2019-04-20 04:34:00,1
2019-04-20 04:40:00,1
2019-04-20 04:46:00,1
2019-04-20 04:52:00,1
2019-04-20 04:57:00,1
2019-04-20 05:02:00,1
2019-04-20 05:08:00,1
2019-04-20 05:13:00,1
2019-04-20 05:19:00,1
2019-04-20 05:24:00,1
2019-04-20 05:30:00,1
2019-04-20 05:36:00,1
2019-04-20 05:38:00,1
2019-04-20 05:41:00,1
2019-04-20 05:44:00,1
2019-04-20 05:48:00,1
2019-04-20 05:50:00,1
2019-04-20 05:53:00,1
2019-04-20 05:54:00,3
