312,"SELECT p.ra , p.dec, p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, p.nMgyPerCount_u, p.nMgyPerCount_g, p.nMgyPerCount_r, p.nMgyPerCount_i, p.nMgyPerCount_z FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-20 14:00:00,2
2019-04-20 14:03:00,1
2019-04-20 14:05:00,3
2019-04-20 14:15:00,2
2019-04-20 14:22:00,2
2019-04-20 14:26:00,1
2019-04-20 14:27:00,3
2019-04-20 14:31:00,2
2019-04-20 14:32:00,2
2019-04-20 14:33:00,1
2019-04-20 14:34:00,2
2019-04-20 14:44:00,2
2019-04-20 14:57:00,2
2019-04-20 15:02:00,3
2019-04-20 15:06:00,2
2019-04-20 15:12:00,2
2019-04-20 15:18:00,2
2019-04-20 15:26:00,1
2019-04-20 15:27:00,1
2019-04-20 15:29:00,1
2019-04-20 15:30:00,1
2019-04-20 15:35:00,1
2019-04-20 15:47:00,1
2019-04-20 15:54:00,3
2019-04-20 15:59:00,2
2019-04-20 16:00:00,1
2019-04-20 16:12:00,1
2019-04-20 16:16:00,1
2019-04-20 16:23:00,1
2019-04-20 16:34:00,1
2019-04-20 16:42:00,1
2019-04-20 16:49:00,1
2019-04-20 16:51:00,3
2019-04-20 17:00:00,1
2019-04-20 17:01:00,1
2019-04-20 17:10:00,1
2019-04-20 17:11:00,2
2019-04-20 17:17:00,3
2019-04-20 17:23:00,1
2019-04-20 17:38:00,1
2019-04-20 17:45:00,2
2019-04-20 17:47:00,1
2019-04-20 17:48:00,1
2019-04-20 17:56:00,1
2019-04-20 17:58:00,6
2019-04-20 17:59:00,7
2019-04-20 18:04:00,2
2019-04-20 18:05:00,1
2019-04-20 18:10:00,3
2019-04-20 18:14:00,1
2019-04-20 18:27:00,1
2019-04-20 18:29:00,1
2019-04-20 18:33:00,2
2019-04-20 18:42:00,3
2019-04-20 18:44:00,3
2019-04-20 18:51:00,1
2019-04-20 18:52:00,1
2019-04-20 19:56:00,2
2019-04-20 19:58:00,1
2019-04-20 20:06:00,1
2019-04-20 20:10:00,2
2019-04-20 20:20:00,2
2019-04-20 20:22:00,1
2019-04-20 20:25:00,1
2019-04-20 20:27:00,1
2019-04-20 20:28:00,2
2019-04-20 20:34:00,1
2019-04-20 20:35:00,3
2019-04-20 20:41:00,2
2019-04-20 20:44:00,3
2019-04-20 20:46:00,1
2019-04-20 20:47:00,3
2019-04-20 20:49:00,1
2019-04-20 20:52:00,1
2019-04-20 20:54:00,4
2019-04-20 20:56:00,1
2019-04-20 21:07:00,3
2019-04-20 21:19:00,1
2019-04-20 21:21:00,1
2019-04-20 21:22:00,2
2019-04-20 21:29:00,3
2019-04-20 21:43:00,3
2019-04-20 21:45:00,2
2019-04-20 21:48:00,1
2019-04-20 21:55:00,3
2019-04-20 21:58:00,1
2019-04-20 22:02:00,2
2019-04-20 22:03:00,1
2019-04-20 22:35:00,3
2019-04-20 22:36:00,1
2019-04-20 22:37:00,1
2019-04-20 22:38:00,1
2019-04-20 22:39:00,1
2019-04-20 22:41:00,1
2019-04-20 22:42:00,1
2019-04-20 22:43:00,1
2019-04-20 22:48:00,2
2019-04-20 22:52:00,3
2019-04-20 22:54:00,4
2019-04-20 22:59:00,1
2019-04-20 23:02:00,1
2019-04-20 23:08:00,1
2019-04-20 23:09:00,2
2019-04-20 23:13:00,1
2019-04-20 23:19:00,1
2019-04-20 23:20:00,1
2019-04-20 23:21:00,1
2019-04-20 23:22:00,1
2019-04-20 23:33:00,1
2019-04-20 23:35:00,2
2019-04-20 23:37:00,2
2019-04-20 23:44:00,1
2019-04-20 23:52:00,6
2019-04-20 23:55:00,2
