849,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-10-20 00:05:00,3
2019-10-20 00:14:00,15
2019-10-20 00:15:00,12
2019-10-20 00:16:00,15
2019-10-20 00:17:00,12
2019-10-20 00:18:00,15
2019-10-20 00:19:00,12
2019-10-20 00:20:00,18
2019-10-20 00:21:00,24
2019-10-20 00:22:00,21
2019-10-20 00:23:00,15
2019-10-20 00:24:00,15
2019-10-20 00:25:00,15
2019-10-20 00:26:00,3
2019-10-20 00:35:00,3
2019-10-20 01:07:00,3
2019-10-20 01:33:00,6
2019-10-20 01:34:00,3
2019-10-20 01:44:00,3
2019-10-20 01:45:00,3
2019-10-20 01:52:00,3
2019-10-20 01:54:00,3
2019-10-20 01:55:00,3
2019-10-20 02:04:00,6
2019-10-20 02:15:00,3
2019-10-20 02:17:00,2
2019-10-20 02:22:00,3
2019-10-20 02:32:00,3
2019-10-20 02:41:00,3
2019-10-20 02:58:00,3
2019-10-20 03:29:00,3
2019-10-20 03:32:00,3
2019-10-20 03:47:00,3
2019-10-20 03:57:00,3
2019-10-20 04:03:00,3
2019-10-20 04:07:00,3
2019-10-20 04:09:00,3
2019-10-20 04:10:00,6
2019-10-20 04:28:00,3
2019-10-20 04:55:00,3
2019-10-20 04:59:00,3
2019-10-20 05:02:00,3
2019-10-20 05:11:00,3
2019-10-20 05:16:00,3
2019-10-20 05:47:00,3
2019-10-20 06:04:00,3
2019-10-20 06:22:00,3
2019-10-20 06:31:00,6
2019-10-20 06:32:00,3
2019-10-20 06:37:00,3
2019-10-20 06:57:00,3
2019-10-20 07:12:00,3
2019-10-20 07:13:00,2
2019-10-20 07:14:00,4
2019-10-20 07:15:00,25
2019-10-20 07:16:00,13
2019-10-20 07:17:00,2
2019-10-20 07:18:00,2
2019-10-20 07:19:00,2
2019-10-20 07:20:00,1
2019-10-20 07:21:00,2
2019-10-20 07:22:00,1
2019-10-20 07:23:00,2
2019-10-20 07:24:00,4
2019-10-20 07:25:00,3
2019-10-20 07:26:00,3
2019-10-20 07:27:00,3
2019-10-20 07:28:00,4
2019-10-20 07:29:00,2
2019-10-20 07:30:00,2
2019-10-20 07:31:00,1
2019-10-20 07:32:00,2
2019-10-20 07:33:00,1
2019-10-20 07:34:00,3
2019-10-20 07:35:00,1
2019-10-20 07:36:00,2
2019-10-20 07:37:00,2
2019-10-20 07:38:00,1
2019-10-20 07:39:00,2
2019-10-20 07:40:00,1
2019-10-20 07:41:00,3
2019-10-20 07:42:00,9
2019-10-20 07:44:00,7
2019-10-20 07:45:00,8
2019-10-20 07:47:00,1
2019-10-20 07:48:00,47
2019-10-20 07:49:00,24
2019-10-20 08:32:00,3
2019-10-20 08:33:00,3
2019-10-20 08:34:00,3
2019-10-20 08:35:00,6
2019-10-20 08:36:00,3
2019-10-20 08:37:00,3
2019-10-20 08:38:00,6
2019-10-20 08:39:00,3
2019-10-20 08:42:00,3
2019-10-20 08:51:00,6
2019-10-20 09:00:00,3
2019-10-20 09:03:00,3
2019-10-20 09:09:00,3
2019-10-20 09:10:00,3
2019-10-20 09:11:00,3
2019-10-20 09:12:00,3
2019-10-20 09:13:00,9
2019-10-20 09:17:00,3
2019-10-20 09:19:00,3
2019-10-20 09:20:00,3
2019-10-20 09:55:00,3
2019-10-20 10:10:00,3
2019-10-20 10:15:00,3
2019-10-20 10:40:00,3
2019-10-20 10:49:00,3
2019-10-20 10:51:00,3
2019-10-20 10:56:00,3
2019-10-20 11:04:00,3
2019-10-20 11:21:00,3
2019-10-20 11:24:00,3
2019-10-20 11:30:00,3
2019-10-20 11:41:00,3
2019-10-20 11:51:00,6
2019-10-20 11:57:00,3
2019-10-20 11:59:00,6
2019-10-20 12:08:00,3
2019-10-20 12:11:00,6
2019-10-20 12:27:00,3
2019-10-20 12:28:00,3
2019-10-20 12:30:00,2
2019-10-20 12:35:00,3
2019-10-20 12:37:00,3
2019-10-20 12:38:00,3
2019-10-20 12:39:00,17
2019-10-20 12:40:00,16
2019-10-20 12:50:00,3
2019-10-20 13:14:00,3
2019-10-20 13:19:00,6
2019-10-20 13:32:00,3
2019-10-20 14:02:00,3
2019-10-20 14:12:00,3
2019-10-20 14:15:00,3
2019-10-20 14:27:00,3
2019-10-20 14:32:00,3
2019-10-20 14:57:00,9
2019-10-20 14:58:00,3
2019-10-20 14:59:00,3
2019-10-20 15:10:00,3
2019-10-20 15:25:00,6
2019-10-20 15:27:00,9
2019-10-20 15:32:00,3
2019-10-20 15:33:00,3
2019-10-20 16:51:00,3
2019-10-20 17:00:00,3
2019-10-20 17:01:00,3
2019-10-20 17:13:00,3
2019-10-20 17:23:00,6
2019-10-20 17:59:00,3
2019-10-20 18:17:00,2
2019-10-20 19:30:00,3
2019-10-20 19:55:00,3
2019-10-20 19:58:00,3
2019-10-20 20:07:00,3
2019-10-20 20:44:00,3
2019-10-20 20:46:00,3
2019-10-20 20:48:00,3
2019-10-20 21:19:00,3
2019-10-20 21:27:00,3
2019-10-20 21:28:00,3
2019-10-20 21:54:00,3
2019-10-20 21:57:00,3
2019-10-20 21:59:00,3
2019-10-20 23:04:00,3
2019-10-20 23:06:00,3
2019-10-20 23:07:00,3
2019-10-20 23:11:00,3
2019-10-20 23:16:00,3
2019-10-20 23:37:00,3
2019-10-20 23:54:00,3
