61,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-10-20 00:45:00,1
2019-10-20 01:45:00,1
2019-10-20 02:45:00,1
2019-10-20 03:45:00,1
2019-10-20 04:46:00,1
2019-10-20 05:45:00,1
2019-10-20 06:01:00,1
2019-10-20 06:45:00,1
2019-10-20 07:45:00,1
2019-10-20 08:45:00,1
2019-10-20 09:45:00,1
2019-10-20 10:45:00,1
2019-10-20 11:45:00,1
2019-10-20 12:05:00,1
2019-10-20 12:08:00,1
2019-10-20 12:10:00,1
2019-10-20 12:45:00,1
2019-10-20 13:24:00,1
2019-10-20 13:25:00,1
2019-10-20 13:28:00,1
2019-10-20 13:31:00,1
2019-10-20 13:45:00,1
2019-10-20 13:51:00,1
2019-10-20 14:08:00,1
2019-10-20 14:27:00,1
2019-10-20 14:32:00,1
2019-10-20 14:37:00,8
2019-10-20 14:38:00,1
2019-10-20 14:45:00,1
2019-10-20 14:58:00,1
2019-10-20 15:01:00,1
2019-10-20 15:03:00,1
2019-10-20 15:05:00,9
2019-10-20 15:10:00,1
2019-10-20 15:15:00,1
2019-10-20 15:16:00,1
2019-10-20 15:18:00,1
2019-10-20 15:32:00,1
2019-10-20 15:33:00,1
2019-10-20 15:40:00,2
2019-10-20 15:45:00,1
2019-10-20 16:45:00,1
2019-10-20 17:45:00,1
2019-10-20 18:45:00,1
2019-10-20 19:45:00,1
