63,select * from PhotozRF where objid=#
2019-10-20 00:03:00,1
2019-10-20 00:08:00,1
2019-10-20 00:17:00,1
2019-10-20 00:30:00,1
2019-10-20 00:37:00,1
2019-10-20 00:41:00,1
2019-10-20 00:49:00,1
2019-10-20 00:51:00,1
2019-10-20 00:54:00,1
2019-10-20 01:16:00,1
2019-10-20 01:41:00,1
2019-10-20 03:01:00,1
2019-10-20 03:04:00,1
2019-10-20 03:29:00,1
2019-10-20 03:46:00,1
2019-10-20 04:00:00,1
2019-10-20 04:08:00,1
2019-10-20 04:15:00,1
2019-10-20 04:21:00,1
2019-10-20 04:23:00,1
2019-10-20 04:57:00,1
2019-10-20 05:22:00,1
2019-10-20 05:28:00,1
2019-10-20 05:44:00,1
2019-10-20 06:15:00,1
2019-10-20 06:24:00,1
2019-10-20 07:27:00,1
2019-10-20 07:28:00,1
2019-10-20 09:02:00,1
2019-10-20 11:35:00,1
2019-10-20 11:40:00,1
2019-10-20 12:20:00,1
2019-10-20 12:57:00,1
2019-10-20 14:48:00,1
2019-10-20 14:53:00,1
2019-10-20 15:31:00,1
2019-10-20 15:32:00,1
2019-10-20 15:44:00,1
2019-10-20 15:50:00,1
2019-10-20 16:18:00,1
2019-10-20 16:54:00,1
2019-10-20 17:30:00,1
2019-10-20 17:49:00,1
2019-10-20 18:00:00,1
2019-10-20 19:11:00,1
2019-10-20 19:23:00,1
2019-10-20 19:42:00,1
2019-10-20 20:44:00,1
2019-10-20 21:12:00,1
2019-10-20 21:13:00,1
2019-10-20 21:15:00,1
2019-10-20 21:17:00,1
2019-10-20 21:20:00,1
2019-10-20 21:28:00,1
2019-10-20 21:45:00,1
2019-10-20 22:10:00,1
2019-10-20 22:13:00,1
2019-10-20 22:49:00,1
2019-10-20 22:50:00,1
2019-10-20 23:11:00,1
2019-10-20 23:14:00,1
2019-10-20 23:23:00,1
2019-10-20 23:24:00,1
