35,select * from Frame where fieldId=#
2019-10-20 00:01:00,1
2019-10-20 00:46:00,1
2019-10-20 01:24:00,1
2019-10-20 04:10:00,1
2019-10-20 06:05:00,1
2019-10-20 06:55:00,1
2019-10-20 07:31:00,1
2019-10-20 09:02:00,1
2019-10-20 09:10:00,1
2019-10-20 09:15:00,1
2019-10-20 09:40:00,1
2019-10-20 09:44:00,1
2019-10-20 10:55:00,1
2019-10-20 11:09:00,1
2019-10-20 14:52:00,1
2019-10-20 15:31:00,2
2019-10-20 16:31:00,1
2019-10-20 17:07:00,1
2019-10-20 17:20:00,4
2019-10-20 17:53:00,1
2019-10-20 18:00:00,1
2019-10-20 18:08:00,1
2019-10-20 21:36:00,1
2019-10-20 22:27:00,1
2019-10-20 22:34:00,1
2019-10-20 23:01:00,3
2019-10-20 23:02:00,3
