1309,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-10-20 00:00:00,2
2019-10-20 00:02:00,1
2019-10-20 00:03:00,3
2019-10-20 00:08:00,1
2019-10-20 00:09:00,2
2019-10-20 00:10:00,2
2019-10-20 00:12:00,1
2019-10-20 00:13:00,3
2019-10-20 00:18:00,1
2019-10-20 00:19:00,2
2019-10-20 00:20:00,2
2019-10-20 00:22:00,1
2019-10-20 00:23:00,3
2019-10-20 00:28:00,1
2019-10-20 00:29:00,2
2019-10-20 00:30:00,2
2019-10-20 00:32:00,1
2019-10-20 00:33:00,3
2019-10-20 00:38:00,1
2019-10-20 00:39:00,2
2019-10-20 00:40:00,2
2019-10-20 00:42:00,1
2019-10-20 00:43:00,3
2019-10-20 00:48:00,1
2019-10-20 00:49:00,2
2019-10-20 00:50:00,2
2019-10-20 00:52:00,1
2019-10-20 00:53:00,3
2019-10-20 00:58:00,1
2019-10-20 00:59:00,2
2019-10-20 01:00:00,2
2019-10-20 01:02:00,1
2019-10-20 01:03:00,3
2019-10-20 01:08:00,1
2019-10-20 01:09:00,2
2019-10-20 01:10:00,2
2019-10-20 01:12:00,1
2019-10-20 01:13:00,3
2019-10-20 01:18:00,1
2019-10-20 01:19:00,2
2019-10-20 01:20:00,2
2019-10-20 01:22:00,1
2019-10-20 01:23:00,3
2019-10-20 01:28:00,1
2019-10-20 01:29:00,2
2019-10-20 01:30:00,2
2019-10-20 01:32:00,1
2019-10-20 01:33:00,3
2019-10-20 01:38:00,1
2019-10-20 01:39:00,2
2019-10-20 01:40:00,2
2019-10-20 01:42:00,1
2019-10-20 01:43:00,3
2019-10-20 01:48:00,1
2019-10-20 01:49:00,2
2019-10-20 01:50:00,2
2019-10-20 01:52:00,1
2019-10-20 01:53:00,3
2019-10-20 01:58:00,1
2019-10-20 01:59:00,2
2019-10-20 02:00:00,2
2019-10-20 02:02:00,1
2019-10-20 02:03:00,3
2019-10-20 02:08:00,1
2019-10-20 02:09:00,2
2019-10-20 02:10:00,2
