3,"select ID, Vintage, Tract, log1#mi=log1#(#*geom.EnvelopeAngle()), lon=centroid.Long, lat=centroid.Lat, wkt=geom.ToString(), dist2center=geom.STDistance(@center) from optw.tamass.TRACTS  where vintage = #     and geom.STArea() < #e9 -- m^# -- excluding only one huge tract     and geom.STDistance(@center) < # / # * # -- meters"
2019-11-07 16:46:00,1
2019-11-07 17:01:00,1
2019-11-07 17:22:00,1
