35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-11-07 00:14:00,1
2019-11-07 00:17:00,1
2019-11-07 00:19:00,1
2019-11-07 00:21:00,1
2019-11-07 00:23:00,1
2019-11-07 00:26:00,1
2019-11-07 00:28:00,1
2019-11-07 00:30:00,1
2019-11-07 00:32:00,1
2019-11-07 00:33:00,1
2019-11-07 00:36:00,1
2019-11-07 00:37:00,1
2019-11-07 00:39:00,1
2019-11-07 00:42:00,1
2019-11-07 00:43:00,1
2019-11-07 00:47:00,2
2019-11-07 00:49:00,1
2019-11-07 00:52:00,1
2019-11-07 00:54:00,1
2019-11-07 00:56:00,1
2019-11-07 00:58:00,1
2019-11-07 01:01:00,1
2019-11-07 01:03:00,1
2019-11-07 04:34:00,1
2019-11-07 04:35:00,1
2019-11-07 04:37:00,1
2019-11-07 04:44:00,2
2019-11-07 04:46:00,1
2019-11-07 04:48:00,1
2019-11-07 04:54:00,1
2019-11-07 04:55:00,1
2019-11-07 04:57:00,1
2019-11-07 04:58:00,1
