1256,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-07 00:04:00,8
2019-11-07 00:05:00,10
2019-11-07 00:08:00,1
2019-11-07 00:10:00,10
2019-11-07 00:11:00,11
2019-11-07 00:12:00,10
2019-11-07 00:13:00,8
2019-11-07 00:14:00,8
2019-11-07 00:15:00,11
2019-11-07 00:16:00,8
2019-11-07 00:17:00,9
2019-11-07 00:18:00,8
2019-11-07 00:19:00,10
2019-11-07 00:23:00,1
2019-11-07 00:27:00,1
2019-11-07 00:39:00,1
2019-11-07 00:41:00,1
2019-11-07 00:42:00,3
2019-11-07 00:45:00,1
2019-11-07 00:46:00,2
2019-11-07 00:47:00,3
2019-11-07 00:50:00,1
2019-11-07 00:51:00,1
2019-11-07 00:52:00,1
2019-11-07 00:54:00,3
2019-11-07 00:58:00,5
2019-11-07 00:59:00,11
2019-11-07 01:03:00,6
2019-11-07 01:05:00,6
2019-11-07 01:06:00,1
2019-11-07 01:07:00,3
2019-11-07 01:08:00,3
2019-11-07 01:09:00,1
2019-11-07 01:15:00,3
2019-11-07 01:16:00,1
2019-11-07 01:18:00,1
2019-11-07 01:20:00,2
2019-11-07 01:21:00,1
2019-11-07 01:24:00,2
2019-11-07 01:25:00,5
2019-11-07 01:27:00,1
2019-11-07 01:31:00,3
2019-11-07 01:34:00,3
2019-11-07 01:35:00,3
2019-11-07 01:37:00,2
2019-11-07 01:39:00,3
2019-11-07 01:41:00,1
2019-11-07 01:45:00,1
2019-11-07 01:46:00,1
2019-11-07 01:47:00,3
2019-11-07 01:49:00,4
2019-11-07 01:53:00,1
2019-11-07 01:54:00,1
2019-11-07 01:55:00,4
2019-11-07 01:56:00,2
2019-11-07 01:57:00,1
2019-11-07 01:58:00,1
2019-11-07 01:59:00,4
2019-11-07 02:02:00,4
2019-11-07 02:04:00,1
2019-11-07 02:05:00,1
2019-11-07 02:06:00,1
2019-11-07 02:07:00,2
2019-11-07 02:08:00,3
2019-11-07 02:09:00,1
2019-11-07 02:12:00,1
2019-11-07 02:14:00,2
2019-11-07 02:16:00,3
2019-11-07 02:18:00,1
2019-11-07 02:19:00,5
2019-11-07 02:21:00,2
2019-11-07 02:22:00,3
2019-11-07 02:24:00,1
2019-11-07 02:25:00,9
2019-11-07 02:26:00,7
2019-11-07 02:27:00,7
2019-11-07 02:28:00,16
2019-11-07 02:29:00,10
2019-11-07 02:30:00,12
2019-11-07 02:31:00,10
2019-11-07 02:32:00,12
2019-11-07 02:33:00,11
2019-11-07 02:34:00,12
2019-11-07 02:35:00,12
2019-11-07 02:36:00,1
2019-11-07 02:38:00,1
2019-11-07 02:40:00,1
2019-11-07 02:42:00,2
2019-11-07 02:45:00,1
2019-11-07 02:47:00,2
2019-11-07 02:49:00,4
2019-11-07 02:52:00,2
