107,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-11-07 14:09:00,2
2019-11-07 14:11:00,1
2019-11-07 15:55:00,1
2019-11-07 15:56:00,1
2019-11-07 16:00:00,1
2019-11-07 16:01:00,1
2019-11-07 16:09:00,1
2019-11-07 16:10:00,1
2019-11-07 16:12:00,1
2019-11-07 16:14:00,1
2019-11-07 16:22:00,2
2019-11-07 16:26:00,1
2019-11-07 16:27:00,1
2019-11-07 16:44:00,1
2019-11-07 17:02:00,1
2019-11-07 17:06:00,1
2019-11-07 17:07:00,1
2019-11-07 17:10:00,2
2019-11-07 17:15:00,1
2019-11-07 17:16:00,2
2019-11-07 17:22:00,1
2019-11-07 17:23:00,1
2019-11-07 17:38:00,1
2019-11-07 17:39:00,1
2019-11-07 17:40:00,2
2019-11-07 17:41:00,1
2019-11-07 17:42:00,1
2019-11-07 17:58:00,2
2019-11-07 18:01:00,1
2019-11-07 18:04:00,1
2019-11-07 18:05:00,2
2019-11-07 18:06:00,1
2019-11-07 18:07:00,2
2019-11-07 18:23:00,1
2019-11-07 18:24:00,2
2019-11-07 18:25:00,1
2019-11-07 18:26:00,1
2019-11-07 18:43:00,1
2019-11-07 18:57:00,1
2019-11-07 18:58:00,1
2019-11-07 19:15:00,1
2019-11-07 19:22:00,1
2019-11-07 19:23:00,1
2019-11-07 19:25:00,1
2019-11-07 19:26:00,2
2019-11-07 19:30:00,1
2019-11-07 19:47:00,1
2019-11-07 19:48:00,1
2019-11-07 19:49:00,1
2019-11-07 19:50:00,1
2019-11-07 20:07:00,1
2019-11-07 20:08:00,1
2019-11-07 20:10:00,1
2019-11-07 20:12:00,1
2019-11-07 20:18:00,1
2019-11-07 20:19:00,1
2019-11-07 20:35:00,1
2019-11-07 20:38:00,1
2019-11-07 20:39:00,1
2019-11-07 20:43:00,2
2019-11-07 20:59:00,1
2019-11-07 21:12:00,1
2019-11-07 21:14:00,2
2019-11-07 21:15:00,1
2019-11-07 21:16:00,1
2019-11-07 21:17:00,1
2019-11-07 21:18:00,1
2019-11-07 21:34:00,2
2019-11-07 21:42:00,1
2019-11-07 21:45:00,1
2019-11-07 21:46:00,1
2019-11-07 21:47:00,1
2019-11-07 22:03:00,1
2019-11-07 22:04:00,1
2019-11-07 22:07:00,1
2019-11-07 22:08:00,1
2019-11-07 22:24:00,1
2019-11-07 22:25:00,1
2019-11-07 22:40:00,1
2019-11-07 22:55:00,1
2019-11-07 23:11:00,1
2019-11-07 23:12:00,2
2019-11-07 23:14:00,2
2019-11-07 23:20:00,2
2019-11-07 23:21:00,2
2019-11-07 23:37:00,1
2019-11-07 23:38:00,1
2019-11-07 23:45:00,1
2019-11-07 23:46:00,2
