43,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-11-07 00:45:00,1
2019-11-07 01:46:00,1
2019-11-07 02:33:00,9
2019-11-07 02:45:00,1
2019-11-07 03:45:00,1
2019-11-07 04:44:00,1
2019-11-07 05:45:00,1
2019-11-07 06:45:00,1
2019-11-07 07:45:00,1
2019-11-07 08:45:00,1
2019-11-07 09:45:00,1
2019-11-07 10:45:00,1
2019-11-07 11:41:00,1
2019-11-07 11:47:00,1
2019-11-07 12:44:00,1
2019-11-07 13:14:00,1
2019-11-07 13:45:00,1
2019-11-07 14:22:00,9
2019-11-07 14:45:00,1
2019-11-07 14:51:00,1
2019-11-07 14:52:00,1
2019-11-07 15:45:00,1
2019-11-07 16:45:00,1
2019-11-07 17:27:00,1
2019-11-07 17:28:00,1
2019-11-07 17:45:00,1
2019-11-07 18:45:00,1
