3874,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-01-16 00:00:00,60
2019-01-16 00:01:00,74
2019-01-16 00:02:00,91
2019-01-16 00:03:00,75
2019-01-16 00:04:00,59
2019-01-16 00:05:00,56
2019-01-16 00:06:00,56
2019-01-16 00:07:00,57
2019-01-16 00:08:00,57
2019-01-16 00:09:00,58
2019-01-16 00:10:00,58
2019-01-16 00:11:00,56
2019-01-16 00:12:00,56
2019-01-16 00:13:00,56
2019-01-16 00:14:00,58
2019-01-16 00:15:00,59
2019-01-16 00:16:00,59
2019-01-16 00:17:00,59
2019-01-16 00:18:00,60
2019-01-16 00:19:00,92
2019-01-16 00:20:00,80
2019-01-16 00:21:00,61
2019-01-16 00:22:00,61
2019-01-16 00:23:00,62
2019-01-16 00:24:00,61
2019-01-16 00:25:00,61
2019-01-16 00:26:00,59
2019-01-16 00:27:00,60
2019-01-16 00:28:00,60
2019-01-16 00:29:00,59
2019-01-16 00:30:00,58
2019-01-16 00:31:00,59
2019-01-16 00:32:00,59
2019-01-16 00:33:00,59
2019-01-16 00:34:00,58
2019-01-16 00:35:00,59
2019-01-16 00:36:00,60
2019-01-16 00:37:00,60
2019-01-16 00:38:00,60
2019-01-16 00:39:00,61
2019-01-16 00:40:00,60
2019-01-16 00:41:00,58
2019-01-16 00:42:00,60
2019-01-16 00:43:00,60
2019-01-16 00:44:00,61
2019-01-16 00:45:00,60
2019-01-16 00:46:00,60
2019-01-16 00:47:00,60
2019-01-16 00:48:00,27
2019-01-16 16:42:00,1
2019-01-16 16:49:00,24
2019-01-16 16:50:00,2
2019-01-16 20:03:00,20
2019-01-16 20:04:00,35
2019-01-16 20:05:00,34
2019-01-16 20:06:00,32
2019-01-16 20:07:00,53
2019-01-16 20:08:00,44
2019-01-16 20:09:00,2
2019-01-16 20:10:00,1
2019-01-16 21:09:00,35
2019-01-16 21:10:00,41
2019-01-16 21:11:00,41
2019-01-16 21:12:00,42
2019-01-16 21:13:00,40
2019-01-16 21:14:00,33
2019-01-16 21:15:00,31
2019-01-16 21:16:00,32
2019-01-16 21:17:00,32
2019-01-16 21:18:00,33
2019-01-16 21:19:00,33
2019-01-16 21:20:00,35
2019-01-16 21:21:00,33
2019-01-16 21:22:00,35
2019-01-16 21:23:00,34
2019-01-16 21:24:00,34
2019-01-16 21:25:00,33
2019-01-16 21:26:00,32
2019-01-16 21:27:00,18
