471,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-01-16 00:10:00,2
2019-01-16 00:13:00,2
2019-01-16 00:17:00,2
2019-01-16 00:20:00,2
2019-01-16 00:23:00,2
2019-01-16 00:26:00,2
2019-01-16 00:36:00,2
2019-01-16 00:47:00,2
2019-01-16 00:53:00,2
2019-01-16 00:55:00,1
2019-01-16 00:56:00,1
2019-01-16 00:58:00,2
2019-01-16 01:07:00,2
2019-01-16 01:21:00,2
2019-01-16 01:25:00,1
2019-01-16 01:26:00,1
2019-01-16 01:28:00,2
2019-01-16 01:31:00,2
2019-01-16 01:33:00,2
2019-01-16 01:43:00,1
2019-01-16 01:44:00,1
2019-01-16 01:53:00,2
2019-01-16 02:03:00,1
2019-01-16 02:04:00,1
2019-01-16 02:07:00,2
2019-01-16 02:19:00,1
2019-01-16 02:20:00,1
2019-01-16 02:24:00,2
2019-01-16 02:26:00,2
2019-01-16 02:29:00,2
2019-01-16 02:45:00,1
2019-01-16 02:46:00,1
2019-01-16 02:51:00,2
2019-01-16 03:07:00,1
2019-01-16 03:08:00,1
2019-01-16 03:19:00,2
2019-01-16 03:23:00,2
2019-01-16 03:29:00,1
2019-01-16 03:30:00,1
2019-01-16 03:32:00,1
2019-01-16 03:33:00,1
2019-01-16 03:36:00,1
2019-01-16 03:37:00,1
2019-01-16 03:55:00,1
2019-01-16 03:56:00,1
2019-01-16 04:15:00,2
2019-01-16 04:20:00,2
2019-01-16 04:24:00,2
2019-01-16 04:28:00,2
2019-01-16 04:40:00,2
2019-01-16 04:44:00,2
2019-01-16 04:57:00,2
2019-01-16 05:11:00,1
2019-01-16 05:12:00,1
2019-01-16 05:24:00,2
2019-01-16 05:28:00,2
2019-01-16 05:31:00,1
2019-01-16 05:32:00,1
2019-01-16 05:34:00,2
2019-01-16 05:37:00,2
2019-01-16 05:51:00,1
2019-01-16 05:52:00,1
2019-01-16 06:04:00,1
2019-01-16 06:05:00,1
2019-01-16 06:07:00,2
2019-01-16 06:20:00,1
2019-01-16 06:21:00,1
