1,"select top # --  case --    when q.spectro = &&& then dbo.fSpecidFromSDSS(q.plate, q.mjd, q.fiberid, &&&) --    when q.spectro = &&& then dbo.fSpecidFromSDSS(q.plate, q.mjd, q.fiberid, #) --    else null --      end as specobijd dbo.fSpecidFromSDSS(q.plate, q.mjd, q.fiberid, &&&) from mydb.dr1#q as q   where q.spectro= &&&"
2019-01-16 15:47:00,1
