767,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-01-16 11:03:00,6
2019-01-16 11:06:00,6
2019-01-16 11:08:00,6
2019-01-16 11:11:00,6
2019-01-16 11:12:00,7
2019-01-16 11:13:00,1
2019-01-16 11:14:00,1
2019-01-16 11:18:00,1
2019-01-16 11:29:00,1
2019-01-16 11:30:00,1
2019-01-16 11:33:00,1
2019-01-16 11:37:00,1
2019-01-16 11:40:00,1
2019-01-16 11:41:00,1
2019-01-16 11:50:00,1
2019-01-16 12:22:00,1
2019-01-16 12:27:00,1
2019-01-16 12:30:00,1
2019-01-16 12:33:00,3
2019-01-16 12:34:00,4
2019-01-16 12:36:00,5
2019-01-16 12:38:00,6
2019-01-16 12:40:00,3
2019-01-16 12:42:00,1
2019-01-16 12:43:00,4
2019-01-16 12:44:00,1
2019-01-16 12:51:00,2
2019-01-16 12:52:00,4
2019-01-16 12:54:00,5
2019-01-16 12:56:00,6
2019-01-16 12:57:00,3
2019-01-16 12:58:00,1
2019-01-16 12:59:00,4
2019-01-16 13:00:00,1
2019-01-16 13:01:00,4
2019-01-16 13:02:00,7
2019-01-16 13:05:00,6
2019-01-16 13:06:00,1
2019-01-16 13:07:00,6
2019-01-16 13:09:00,2
2019-01-16 13:17:00,1
2019-01-16 13:19:00,17
2019-01-16 13:20:00,1
2019-01-16 13:21:00,1
2019-01-16 13:22:00,1
2019-01-16 13:28:00,1
2019-01-16 13:30:00,1
2019-01-16 13:31:00,10
2019-01-16 13:32:00,1
2019-01-16 13:33:00,6
2019-01-16 13:34:00,10
2019-01-16 13:35:00,6
2019-01-16 13:36:00,5
2019-01-16 13:37:00,2
2019-01-16 13:38:00,3
2019-01-16 13:39:00,3
2019-01-16 13:40:00,1
2019-01-16 13:41:00,11
2019-01-16 13:42:00,4
2019-01-16 13:43:00,5
2019-01-16 13:44:00,7
2019-01-16 13:54:00,2
2019-01-16 14:02:00,4
2019-01-16 14:03:00,1
2019-01-16 14:04:00,1
2019-01-16 14:13:00,10
2019-01-16 14:15:00,5
2019-01-16 14:17:00,1
2019-01-16 14:18:00,5
2019-01-16 14:26:00,6
2019-01-16 14:27:00,9
2019-01-16 14:28:00,1
2019-01-16 16:29:00,5
2019-01-16 16:38:00,1
2019-01-16 16:41:00,1
2019-01-16 16:43:00,1
2019-01-16 16:45:00,1
2019-01-16 16:46:00,1
2019-01-16 16:49:00,1
2019-01-16 16:51:00,1
2019-01-16 18:45:00,1
2019-01-16 18:46:00,1
2019-01-16 18:49:00,1
2019-01-16 18:52:00,1
2019-01-16 18:53:00,1
2019-01-16 18:54:00,2
2019-01-16 18:55:00,9
2019-01-16 18:56:00,6
2019-01-16 18:58:00,3
2019-01-16 18:59:00,9
2019-01-16 19:00:00,1
2019-01-16 19:01:00,7
2019-01-16 19:06:00,4
2019-01-16 19:07:00,3
2019-01-16 19:08:00,8
2019-01-16 19:15:00,1
2019-01-16 19:23:00,17
2019-01-16 19:24:00,3
2019-01-16 19:32:00,1
2019-01-16 19:34:00,11
2019-01-16 19:35:00,16
2019-01-16 19:36:00,11
2019-01-16 19:38:00,4
2019-01-16 19:39:00,2
2019-01-16 19:40:00,1
2019-01-16 19:41:00,4
2019-01-16 19:42:00,7
2019-01-16 19:43:00,4
2019-01-16 19:44:00,12
2019-01-16 19:53:00,2
2019-01-16 19:59:00,3
2019-01-16 20:01:00,2
2019-01-16 20:09:00,1
2019-01-16 20:17:00,10
2019-01-16 20:18:00,5
2019-01-16 20:24:00,5
2019-01-16 20:25:00,1
2019-01-16 20:33:00,6
2019-01-16 20:34:00,10
2019-01-16 20:42:00,6
2019-01-16 20:51:00,1
2019-01-16 20:58:00,9
2019-01-16 20:59:00,43
2019-01-16 21:02:00,1
2019-01-16 21:03:00,1
2019-01-16 21:04:00,1
2019-01-16 21:05:00,1
2019-01-16 21:06:00,1
2019-01-16 21:07:00,2
2019-01-16 21:08:00,2
2019-01-16 21:09:00,1
2019-01-16 21:10:00,2
2019-01-16 21:11:00,2
2019-01-16 21:12:00,1
2019-01-16 21:13:00,2
2019-01-16 21:14:00,2
2019-01-16 21:15:00,2
2019-01-16 21:16:00,2
2019-01-16 21:17:00,2
2019-01-16 21:18:00,2
2019-01-16 21:19:00,2
2019-01-16 21:20:00,2
2019-01-16 21:21:00,2
2019-01-16 21:22:00,2
2019-01-16 21:23:00,2
2019-01-16 21:24:00,2
2019-01-16 21:25:00,2
2019-01-16 21:26:00,1
2019-01-16 21:27:00,2
2019-01-16 21:28:00,2
2019-01-16 21:29:00,1
2019-01-16 21:30:00,2
2019-01-16 21:31:00,2
2019-01-16 21:32:00,2
2019-01-16 21:33:00,2
2019-01-16 21:34:00,2
2019-01-16 21:35:00,2
2019-01-16 21:36:00,2
2019-01-16 21:37:00,2
2019-01-16 21:38:00,2
