1,"select top # objid, ra, dec, samplep_acw as spiral_anticlock into MyDB.big_query from Galaxy as G join zoo2MainSpecz as zns on G.objid = zns.objid where clean = # and petror9#_r > # order by objid"
2019-01-16 00:13:00,1
