1,"select top # G.ra, G.dec from Galaxy as G   join PhotoPrimaryDR7 as PO   on G.obj = PO.obj   join zoo2MainPhotoz as zmp   on PO.dr8objid = zmp.dr8objid where clean = #"
2019-01-16 01:39:00,1
