46,select distinct parent from DBViewCols where viewname=&&&
2019-01-16 00:06:00,9
2019-01-16 00:40:00,1
2019-01-16 03:41:00,1
2019-01-16 04:01:00,1
2019-01-16 05:12:00,3
2019-01-16 05:42:00,1
2019-01-16 07:19:00,1
2019-01-16 08:15:00,1
2019-01-16 08:39:00,1
2019-01-16 08:51:00,1
2019-01-16 08:53:00,1
2019-01-16 09:30:00,1
2019-01-16 10:03:00,1
2019-01-16 10:08:00,1
2019-01-16 10:17:00,2
2019-01-16 10:24:00,1
2019-01-16 10:25:00,1
2019-01-16 10:26:00,1
2019-01-16 11:05:00,1
2019-01-16 12:42:00,1
2019-01-16 14:32:00,1
2019-01-16 15:00:00,1
2019-01-16 15:21:00,1
2019-01-16 16:02:00,1
2019-01-16 16:23:00,1
2019-01-16 16:47:00,1
2019-01-16 16:48:00,2
2019-01-16 16:49:00,2
2019-01-16 16:50:00,2
2019-01-16 16:51:00,1
2019-01-16 17:10:00,1
2019-01-16 19:52:00,1
