51,select * from sppLines where specObjId=#
2019-09-19 01:03:00,5
2019-09-19 01:04:00,10
2019-09-19 01:44:00,1
2019-09-19 01:59:00,1
2019-09-19 02:21:00,1
2019-09-19 02:34:00,1
2019-09-19 03:59:00,1
2019-09-19 04:11:00,1
2019-09-19 04:45:00,1
2019-09-19 05:01:00,1
2019-09-19 06:06:00,1
2019-09-19 06:24:00,1
2019-09-19 07:15:00,1
2019-09-19 10:32:00,1
2019-09-19 12:01:00,1
2019-09-19 12:13:00,1
2019-09-19 14:31:00,1
2019-09-19 15:38:00,1
2019-09-19 15:39:00,1
2019-09-19 15:46:00,1
2019-09-19 16:17:00,1
2019-09-19 17:35:00,1
2019-09-19 18:08:00,1
2019-09-19 19:38:00,1
2019-09-19 20:01:00,1
2019-09-19 20:08:00,1
2019-09-19 20:33:00,1
2019-09-19 21:09:00,1
2019-09-19 21:31:00,1
2019-09-19 21:53:00,1
2019-09-19 22:09:00,1
2019-09-19 22:18:00,1
2019-09-19 22:28:00,1
2019-09-19 22:29:00,2
2019-09-19 22:34:00,1
2019-09-19 22:53:00,1
2019-09-19 23:01:00,1
