1290,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-09-19 00:01:00,1
2019-09-19 00:04:00,1
2019-09-19 00:06:00,2
2019-09-19 00:09:00,5
2019-09-19 00:11:00,1
2019-09-19 00:14:00,1
2019-09-19 00:16:00,2
2019-09-19 00:19:00,5
2019-09-19 00:21:00,1
2019-09-19 00:24:00,1
2019-09-19 00:26:00,2
2019-09-19 00:29:00,5
2019-09-19 00:31:00,1
2019-09-19 00:34:00,1
2019-09-19 00:36:00,2
2019-09-19 00:39:00,5
2019-09-19 00:42:00,1
2019-09-19 00:44:00,1
2019-09-19 00:46:00,2
2019-09-19 00:49:00,5
2019-09-19 00:52:00,1
2019-09-19 00:54:00,1
2019-09-19 00:56:00,2
2019-09-19 00:59:00,5
2019-09-19 01:02:00,1
2019-09-19 01:04:00,1
2019-09-19 01:06:00,2
2019-09-19 01:09:00,5
2019-09-19 01:12:00,1
2019-09-19 01:14:00,1
2019-09-19 01:16:00,2
2019-09-19 01:19:00,5
2019-09-19 01:22:00,1
2019-09-19 01:24:00,1
2019-09-19 01:26:00,2
2019-09-19 01:29:00,5
2019-09-19 01:32:00,1
2019-09-19 01:34:00,1
2019-09-19 01:36:00,2
2019-09-19 01:39:00,5
2019-09-19 01:42:00,1
2019-09-19 01:44:00,1
2019-09-19 01:46:00,2
2019-09-19 01:49:00,5
2019-09-19 01:52:00,1
2019-09-19 01:54:00,1
2019-09-19 01:56:00,2
2019-09-19 01:59:00,5
2019-09-19 02:02:00,1
2019-09-19 02:04:00,1
2019-09-19 02:06:00,2
2019-09-19 02:09:00,5
2019-09-19 02:12:00,1
2019-09-19 02:14:00,1
2019-09-19 02:16:00,2
2019-09-19 02:19:00,5
2019-09-19 02:22:00,2
2019-09-19 02:24:00,1
2019-09-19 02:26:00,2
2019-09-19 02:29:00,5
2019-09-19 02:32:00,1
2019-09-19 02:34:00,1
