1,"SELECT spp.SPECOBJID, spp.FEHADOP, spp.FEHADOPUNC, spp.FEHSPEC, spp.FEHSPECUNC from sppParams AS spp  WHERE spp.SPECOBJID=#"
2019-09-19 07:23:00,1
