33,select * from galSpecIndx where specObjId=#
2019-09-19 00:57:00,2
2019-09-19 00:58:00,10
2019-09-19 00:59:00,3
2019-09-19 01:37:00,1
2019-09-19 05:58:00,1
2019-09-19 11:42:00,1
2019-09-19 13:58:00,1
2019-09-19 14:57:00,1
2019-09-19 16:23:00,1
2019-09-19 16:40:00,1
2019-09-19 16:41:00,1
2019-09-19 18:08:00,1
2019-09-19 18:49:00,1
2019-09-19 20:44:00,1
2019-09-19 21:06:00,1
2019-09-19 21:26:00,1
2019-09-19 21:47:00,1
2019-09-19 22:21:00,1
2019-09-19 22:59:00,1
2019-09-19 23:38:00,1
2019-09-19 23:43:00,1
