313,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-19 00:56:00,1
2019-09-19 01:14:00,1
2019-09-19 01:49:00,1
2019-09-19 07:34:00,1
2019-09-19 07:38:00,1
2019-09-19 07:40:00,1
2019-09-19 07:41:00,2
2019-09-19 07:42:00,1
2019-09-19 07:43:00,2
2019-09-19 07:44:00,1
2019-09-19 07:45:00,1
2019-09-19 07:46:00,2
2019-09-19 07:47:00,1
2019-09-19 07:48:00,2
2019-09-19 07:49:00,1
2019-09-19 07:50:00,1
2019-09-19 07:51:00,1
2019-09-19 07:52:00,1
2019-09-19 07:53:00,2
2019-09-19 07:54:00,1
2019-09-19 07:55:00,1
2019-09-19 07:56:00,1
2019-09-19 07:57:00,1
2019-09-19 07:58:00,2
2019-09-19 07:59:00,1
2019-09-19 08:00:00,2
2019-09-19 08:01:00,2
2019-09-19 08:04:00,2
2019-09-19 08:05:00,3
2019-09-19 08:09:00,2
2019-09-19 08:10:00,2
2019-09-19 08:11:00,4
2019-09-19 08:12:00,3
2019-09-19 08:13:00,3
2019-09-19 08:14:00,3
2019-09-19 08:15:00,2
2019-09-19 08:16:00,2
2019-09-19 08:17:00,3
2019-09-19 08:18:00,3
2019-09-19 08:19:00,1
2019-09-19 08:20:00,2
2019-09-19 08:21:00,2
2019-09-19 08:22:00,4
2019-09-19 08:23:00,3
2019-09-19 08:24:00,3
2019-09-19 08:25:00,3
2019-09-19 08:26:00,3
2019-09-19 08:27:00,3
2019-09-19 08:28:00,3
2019-09-19 08:29:00,2
2019-09-19 08:30:00,4
2019-09-19 08:31:00,3
2019-09-19 08:32:00,3
2019-09-19 08:33:00,2
2019-09-19 08:34:00,2
2019-09-19 08:35:00,2
2019-09-19 12:29:00,1
2019-09-19 13:34:00,1
2019-09-19 13:54:00,1
2019-09-19 13:56:00,2
2019-09-19 13:57:00,1
2019-09-19 14:00:00,2
2019-09-19 14:01:00,2
2019-09-19 14:02:00,1
2019-09-19 14:03:00,1
2019-09-19 14:06:00,1
2019-09-19 14:07:00,2
2019-09-19 14:08:00,3
2019-09-19 14:09:00,3
2019-09-19 14:10:00,3
2019-09-19 14:11:00,3
2019-09-19 14:12:00,3
2019-09-19 14:13:00,3
2019-09-19 14:17:00,1
2019-09-19 14:19:00,3
2019-09-19 14:20:00,2
2019-09-19 14:21:00,1
2019-09-19 14:22:00,2
2019-09-19 14:23:00,2
2019-09-19 14:24:00,2
2019-09-19 14:25:00,1
2019-09-19 14:26:00,2
2019-09-19 14:27:00,2
2019-09-19 14:28:00,2
2019-09-19 14:29:00,2
2019-09-19 15:33:00,1
2019-09-19 15:46:00,1
2019-09-19 16:11:00,2
2019-09-19 16:12:00,2
2019-09-19 16:13:00,1
2019-09-19 16:14:00,1
2019-09-19 16:16:00,1
2019-09-19 16:17:00,1
2019-09-19 16:19:00,2
2019-09-19 16:21:00,1
2019-09-19 16:22:00,2
2019-09-19 16:24:00,2
2019-09-19 16:25:00,2
2019-09-19 16:31:00,1
2019-09-19 16:32:00,2
2019-09-19 16:33:00,2
2019-09-19 16:34:00,1
2019-09-19 16:36:00,1
2019-09-19 17:00:00,1
2019-09-19 21:29:00,1
2019-09-19 21:30:00,1
2019-09-19 21:31:00,1
2019-09-19 21:32:00,1
2019-09-19 21:37:00,1
2019-09-19 21:38:00,2
2019-09-19 21:41:00,1
2019-09-19 21:42:00,1
2019-09-19 21:44:00,3
2019-09-19 21:46:00,2
2019-09-19 21:47:00,1
2019-09-19 21:49:00,1
2019-09-19 21:51:00,1
2019-09-19 21:52:00,1
2019-09-19 21:53:00,1
2019-09-19 21:54:00,1
2019-09-19 21:55:00,1
2019-09-19 21:57:00,1
2019-09-19 21:58:00,1
2019-09-19 21:59:00,1
2019-09-19 22:02:00,1
2019-09-19 22:03:00,1
2019-09-19 22:05:00,2
2019-09-19 22:06:00,1
2019-09-19 22:07:00,1
2019-09-19 22:08:00,2
2019-09-19 22:09:00,2
2019-09-19 22:10:00,1
2019-09-19 22:11:00,2
2019-09-19 22:12:00,2
2019-09-19 22:13:00,2
2019-09-19 22:14:00,2
2019-09-19 22:15:00,2
2019-09-19 22:16:00,2
2019-09-19 22:18:00,1
2019-09-19 22:19:00,1
2019-09-19 22:20:00,2
2019-09-19 22:21:00,1
2019-09-19 22:24:00,2
2019-09-19 22:25:00,1
2019-09-19 22:26:00,1
2019-09-19 22:27:00,2
2019-09-19 22:29:00,1
2019-09-19 22:30:00,1
2019-09-19 22:31:00,2
2019-09-19 22:32:00,1
2019-09-19 22:33:00,1
2019-09-19 22:34:00,1
2019-09-19 22:36:00,2
2019-09-19 22:37:00,2
2019-09-19 22:38:00,2
2019-09-19 22:39:00,2
2019-09-19 22:40:00,2
2019-09-19 22:41:00,2
2019-09-19 22:42:00,2
2019-09-19 22:43:00,2
2019-09-19 22:44:00,2
